"symptom date","cases","deaths","confirmed_case_hospitalization"
"2020-03-30","2","0","0"
"2020-03-30","45","3","7"
"2020-03-30","14","0","1"
"2020-03-30","3","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","26","0","3"
"2020-03-30","7","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","4","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-31","1","0","0"
"2020-03-31","1","0","0"
"2020-03-31","39","1","9"
"2020-03-31","8","0","2"
"2020-03-31","2","0","0"
"2020-03-31","2","0","0"
"2020-03-31","1","0","0"
"2020-03-31","27","0","2"
"2020-03-31","9","0","0"
"2020-03-31","2","0","0"
"2020-03-31","1","0","0"
"2020-03-31","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","54","0","5"
"2020-04-01","12","2","2"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","3","0","1"
"2020-04-01","1","0","0"
"2020-04-01","36","0","2"
"2020-04-01","10","0","0"
"2020-04-01","1","0","0"
"2020-04-01","2","0","0"
"2020-04-01","1","0","0"
"2020-04-02","2","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-02","39","0","6"
"2020-04-02","4","0","0"
"2020-04-02","0","0","1"
"2020-04-02","2","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-02","2","0","0"
"2020-04-02","24","0","1"
"2020-04-02","7","0","1"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-03","2","0","0"
"2020-04-03","0","0","1"
"2020-04-03","46","4","7"
"2020-04-03","4","0","2"
"2020-04-03","0","0","1"
"2020-04-03","5","0","1"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-03","0","0","1"
"2020-04-03","24","0","3"
"2020-04-03","10","0","1"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-04","1","0","0"
"2020-04-04","3","0","0"
"2020-04-04","3","0","0"
"2020-04-04","32","0","6"
"2020-04-04","4","0","3"
"2020-04-04","1","0","0"
"2020-04-04","1","0","0"
"2020-04-04","22","0","0"
"2020-04-04","5","0","0"
"2020-04-04","1","0","0"
"2020-04-04","1","0","0"
"2020-04-05","0","0","1"
"2020-04-05","1","0","0"
"2020-04-05","1","0","0"
"2020-04-05","31","2","5"
"2020-04-05","4","0","4"
"2020-04-05","2","0","0"
"2020-04-05","27","0","2"
"2020-04-05","4","0","0"
"2020-04-05","1","0","0"
"2020-04-05","2","0","0"
"2020-04-05","2","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","2"
"2020-04-06","52","1","4"
"2020-04-06","3","0","1"
"2020-04-06","1","0","0"
"2020-04-06","1","0","2"
"2020-04-06","1","0","0"
"2020-04-06","2","0","0"
"2020-04-06","38","0","2"
"2020-04-06","11","0","1"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","2","0","0"
"2020-04-07","1","0","0"
"2020-04-07","65","0","6"
"2020-04-07","4","1","3"
"2020-04-07","3","0","0"
"2020-04-07","1","0","0"
"2020-04-07","29","0","0"
"2020-04-07","10","0","2"
"2020-04-07","1","0","0"
"2020-04-07","1","0","0"
"2020-04-08","1","0","0"
"2020-04-08","3","0","0"
"2020-04-08","1","0","0"
"2020-04-08","2","0","0"
"2020-04-08","47","0","3"
"2020-04-08","8","0","0"
"2020-04-08","1","0","0"
"2020-04-08","3","0","0"
"2020-04-08","1","0","0"
"2020-04-08","1","0","0"
"2020-04-08","26","0","4"
"2020-04-08","7","0","2"
"2020-04-08","2","0","0"
"2020-04-08","2","0","0"
"2020-04-09","2","0","0"
"2020-04-09","2","0","0"
"2020-04-09","39","1","4"
"2020-04-09","13","0","0"
"2020-04-09","1","0","0"
"2020-04-09","1","0","1"
"2020-04-09","1","0","0"
"2020-04-09","28","0","1"
"2020-04-09","5","0","0"
"2020-04-09","1","0","0"
"2020-04-09","0","0","1"
"2020-04-09","1","0","0"
"2020-04-09","1","0","0"
"2020-04-10","3","0","0"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","55","1","4"
"2020-04-10","10","0","1"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","25","0","2"
"2020-04-10","8","0","2"
"2020-04-10","2","0","0"
"2020-04-10","3","0","0"
"2020-04-10","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","2","0","1"
"2020-04-11","24","0","3"
"2020-04-11","6","1","2"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","17","0","2"
"2020-04-11","4","0","2"
"2020-04-11","1","0","0"
"2020-04-11","4","0","0"
"2020-04-12","2","0","0"
"2020-04-12","1","0","0"
"2020-04-12","1","0","0"
"2020-04-12","45","0","6"
"2020-04-12","4","0","2"
"2020-04-12","1","0","0"
"2020-04-12","2","0","0"
"2020-04-12","24","0","2"
"2020-04-12","5","0","2"
"2020-04-12","1","0","0"
"2020-04-12","4","0","0"
"2020-04-13","3","0","0"
"2020-04-13","2","0","0"
"2020-04-13","62","0","6"
"2020-04-13","6","0","1"
"2020-04-13","3","0","0"
"2020-04-13","3","0","0"
"2020-04-13","26","0","1"
"2020-04-13","6","0","0"
"2020-04-13","1","0","0"
"2020-04-13","1","0","0"
"2020-04-13","2","0","1"
"2020-04-13","1","0","0"
"2020-04-14","1","0","0"
"2020-04-14","3","0","0"
"2020-04-14","1","0","0"
"2020-04-14","2","0","0"
"2020-04-14","41","1","4"
"2020-04-14","12","0","3"
"2020-04-14","3","0","0"
"2020-04-14","29","0","1"
"2020-04-14","8","0","2"
"2020-04-14","1","0","0"
"2020-04-14","6","0","0"
"2020-04-14","2","0","0"
"2020-04-15","1","0","0"
"2020-04-15","1","0","0"
"2020-04-15","3","0","0"
"2020-04-15","62","0","4"
"2020-04-15","7","0","0"
"2020-04-15","1","0","0"
"2020-04-15","26","0","2"
"2020-04-15","3","1","0"
"2020-04-15","8","0","0"
"2020-04-15","1","0","0"
"2020-04-15","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","1","0","1"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","42","0","7"
"2020-04-16","8","0","1"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","38","0","6"
"2020-04-16","3","0","0"
"2020-04-16","2","0","0"
"2020-04-16","2","0","0"
"2020-04-16","1","0","0"
"2020-04-17","1","0","0"
"2020-04-17","1","0","0"
"2020-04-17","43","2","4"
"2020-04-17","3","1","0"
"2020-04-17","1","0","0"
"2020-04-17","3","0","0"
"2020-04-17","27","0","2"
"2020-04-17","13","0","0"
"2020-04-17","1","0","0"
"2020-04-17","1","0","0"
"2020-04-17","1","0","0"
"2020-04-18","1","0","0"
"2020-04-18","2","0","0"
"2020-04-18","34","1","3"
"2020-04-18","7","0","3"
"2020-04-18","2","0","0"
"2020-04-18","1","0","0"
"2020-04-18","25","0","2"
"2020-04-18","3","0","0"
"2020-04-18","1","0","0"
"2020-04-19","1","0","0"
"2020-04-19","20","1","2"
"2020-04-19","1","0","0"
"2020-04-19","0","0","1"
"2020-04-19","1","0","0"
"2020-04-19","29","1","2"
"2020-04-19","1","0","0"
"2020-04-19","3","0","0"
"2020-04-19","1","0","0"
"2020-04-20","1","0","0"
"2020-04-20","1","0","0"
"2020-04-20","4","0","0"
"2020-04-20","1","0","0"
"2020-04-20","79","1","7"
"2020-04-20","13","0","0"
"2020-04-20","0","0","1"
"2020-04-20","1","0","0"
"2020-04-20","41","0","6"
"2020-04-20","12","0","2"
"2020-04-20","1","0","0"
"2020-04-20","0","0","1"
"2020-04-20","5","0","0"
"2020-04-20","2","0","0"
"2020-04-20","1","0","0"
"2020-04-21","2","0","0"
"2020-04-21","1","0","1"
"2020-04-21","1","0","0"
"2020-04-21","60","1","2"
"2020-04-21","6","0","2"
"2020-04-21","1","0","0"
"2020-04-21","1","0","0"
"2020-04-21","1","0","0"
"2020-04-21","29","0","2"
"2020-04-21","11","0","0"
"2020-04-21","4","0","0"
"2020-04-22","1","0","0"
"2020-04-22","1","0","0"
"2020-04-22","3","0","0"
"2020-04-22","1","0","0"
"2020-04-22","1","0","0"
"2020-04-22","4","0","1"
"2020-04-22","35","0","4"
"2020-04-22","6","0","0"
"2020-04-22","1","0","0"
"2020-04-22","31","0","1"
"2020-04-22","7","0","0"
"2020-04-22","1","0","0"
"2020-04-22","4","0","0"
"2020-04-22","1","0","0"
"2020-04-22","2","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","41","1","4"
"2020-04-23","3","0","1"
"2020-04-23","2","0","0"
"2020-04-23","2","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","17","0","2"
"2020-04-23","6","0","0"
"2020-04-23","4","0","0"
"2020-04-23","1","0","0"
"2020-04-24","1","0","0"
"2020-04-24","2","0","0"
"2020-04-24","3","0","0"
"2020-04-24","27","1","2"
"2020-04-24","5","0","0"
"2020-04-24","1","0","1"
"2020-04-24","2","0","0"
"2020-04-24","28","1","0"
"2020-04-24","9","0","1"
"2020-04-24","2","0","0"
"2020-04-25","2","0","0"
"2020-04-25","2","0","0"
"2020-04-25","36","1","4"
"2020-04-25","2","0","0"
"2020-04-25","2","0","0"
"2020-04-25","13","0","2"
"2020-04-25","3","0","0"
"2020-04-25","1","0","0"
"2020-04-25","2","0","1"
"2020-04-25","1","0","0"
"2020-04-25","1","0","0"
"2020-04-26","2","0","0"
"2020-04-26","1","0","0"
"2020-04-26","2","0","0"
"2020-04-26","21","0","5"
"2020-04-26","2","0","1"
"2020-04-26","14","0","0"
"2020-04-26","3","0","1"
"2020-04-26","2","0","0"
"2020-04-26","1","0","0"
"2020-04-27","4","1","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","3","0","0"
"2020-04-27","41","0","2"
"2020-04-27","9","0","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","37","0","3"
"2020-04-27","10","0","1"
"2020-04-27","1","0","0"
"2020-04-27","2","0","0"
"2020-04-27","2","0","0"
"2020-04-28","4","0","0"
"2020-04-28","3","0","0"
"2020-04-28","1","0","0"
"2020-04-28","39","1","1"
"2020-04-28","8","1","1"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","1","0","0"
"2020-04-28","26","0","0"
"2020-04-28","5","0","0"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","1","0","0"
"2020-04-28","2","0","0"
"2020-04-29","1","0","0"
"2020-04-29","0","0","1"
"2020-04-29","31","0","0"
"2020-04-29","9","0","1"
"2020-04-29","0","0","1"
"2020-04-29","1","0","0"
"2020-04-29","3","0","0"
"2020-04-29","19","0","2"
"2020-04-29","8","1","0"
"2020-04-29","1","0","0"
"2020-04-29","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","2","0","0"
"2020-04-30","1","0","0"
"2020-04-30","23","0","2"
"2020-04-30","4","0","1"
"2020-04-30","9","0","1"
"2020-04-30","3","0","0"
"2020-04-30","1","0","0"
"2020-04-30","3","0","0"
"2020-04-30","1","0","0"
"2020-05-01","1","0","0"
"2020-05-01","4","0","0"
"2020-05-01","53","1","8"
"2020-05-01","4","1","0"
"2020-05-01","1","0","0"
"2020-05-01","1","0","0"
"2020-05-01","25","0","2"
"2020-05-01","4","1","0"
"2020-05-01","2","0","0"
"2020-05-01","1","0","0"
"2020-05-01","4","0","0"
"2020-05-01","4","0","0"
"2020-05-01","1","0","0"
"2020-05-02","1","0","0"
"2020-05-02","13","0","2"
"2020-05-02","2","0","0"
"2020-05-02","1","0","0"
"2020-05-02","9","0","1"
"2020-05-02","2","0","0"
"2020-05-02","1","0","0"
"2020-05-02","3","0","0"
"2020-05-02","2","0","0"
"2020-05-02","1","0","0"
"2020-05-03","1","0","0"
"2020-05-03","25","0","3"
"2020-05-03","3","0","0"
"2020-05-03","1","0","0"
"2020-05-03","15","0","0"
"2020-05-03","5","0","1"
"2020-05-03","2","0","0"
"2020-05-04","2","0","0"
"2020-05-04","2","0","1"
"2020-05-04","1","0","0"
"2020-05-04","1","0","0"
"2020-05-04","22","0","3"
"2020-05-04","3","0","0"
"2020-05-04","1","0","0"
"2020-05-04","15","0","2"
"2020-05-04","5","0","0"
"2020-05-04","2","0","0"
"2020-05-04","3","0","0"
"2020-05-04","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","22","0","3"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","18","0","1"
"2020-05-05","2","0","1"
"2020-05-05","1","0","0"
"2020-05-06","2","0","0"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","26","0","1"
"2020-05-06","4","0","1"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","1","0","0"
"2020-05-06","10","0","0"
"2020-05-06","2","0","0"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-07","3","0","0"
"2020-05-07","1","0","1"
"2020-05-07","25","1","1"
"2020-05-07","4","0","0"
"2020-05-07","2","0","0"
"2020-05-07","18","0","3"
"2020-05-07","3","0","0"
"2020-05-07","1","0","0"
"2020-05-07","3","0","0"
"2020-05-07","2","0","0"
"2020-05-08","4","0","0"
"2020-05-08","1","0","0"
"2020-05-08","26","1","3"
"2020-05-08","5","0","0"
"2020-05-08","1","0","0"
"2020-05-08","14","1","1"
"2020-05-08","2","0","0"
"2020-05-08","1","0","0"
"2020-05-08","2","0","0"
"2020-05-08","1","0","0"
"2020-05-09","3","0","0"
"2020-05-09","1","0","0"
"2020-05-09","9","0","0"
"2020-05-09","1","0","0"
"2020-05-09","1","0","0"
"2020-05-09","10","0","0"
"2020-05-09","2","0","0"
"2020-05-09","2","0","0"
"2020-05-10","1","0","0"
"2020-05-10","8","0","3"
"2020-05-10","3","0","0"
"2020-05-10","12","0","1"
"2020-05-10","9","0","0"
"2020-05-10","1","0","0"
"2020-05-10","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","2","0","0"
"2020-05-11","33","1","4"
"2020-05-11","3","0","0"
"2020-05-11","1","0","0"
"2020-05-11","12","0","1"
"2020-05-11","5","0","0"
"2020-05-11","3","0","0"
"2020-05-11","1","0","0"
"2020-05-12","1","0","0"
"2020-05-12","2","0","0"
"2020-05-12","1","0","0"
"2020-05-12","32","1","1"
"2020-05-12","5","0","0"
"2020-05-12","2","0","0"
"2020-05-12","1","0","0"
"2020-05-12","9","1","0"
"2020-05-12","0","0","2"
"2020-05-12","1","0","0"
"2020-05-12","1","0","0"
"2020-05-12","1","0","0"
"2020-05-13","3","0","0"
"2020-05-13","30","1","2"
"2020-05-13","6","0","0"
"2020-05-13","1","0","0"
"2020-05-13","1","0","0"
"2020-05-13","27","0","2"
"2020-05-13","4","0","0"
"2020-05-13","2","0","0"
"2020-05-13","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","29","0","0"
"2020-05-14","5","0","0"
"2020-05-14","8","0","0"
"2020-05-14","3","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-15","1","0","0"
"2020-05-15","2","0","0"
"2020-05-15","26","1","6"
"2020-05-15","2","0","0"
"2020-05-15","1","0","0"
"2020-05-15","3","0","0"
"2020-05-15","22","0","1"
"2020-05-15","4","0","0"
"2020-05-15","2","0","0"
"2020-05-15","2","0","0"
"2020-05-15","1","0","0"
"2020-05-15","1","0","0"
"2020-05-16","1","0","0"
"2020-05-16","2","0","0"
"2020-05-16","3","0","1"
"2020-05-16","1","0","0"
"2020-05-16","16","1","1"
"2020-05-16","3","0","2"
"2020-05-16","1","0","0"
"2020-05-16","10","1","1"
"2020-05-16","4","0","0"
"2020-05-16","1","0","0"
"2020-05-17","1","0","0"
"2020-05-17","2","0","0"
"2020-05-17","18","0","2"
"2020-05-17","3","0","0"
"2020-05-17","1","0","0"
"2020-05-17","13","0","0"
"2020-05-17","4","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","2","0","0"
"2020-05-18","37","1","4"
"2020-05-18","5","0","0"
"2020-05-18","1","0","0"
"2020-05-18","2","0","0"
"2020-05-18","1","0","0"
"2020-05-18","10","0","1"
"2020-05-18","4","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-19","2","0","0"
"2020-05-19","1","0","0"
"2020-05-19","20","0","3"
"2020-05-19","3","0","1"
"2020-05-19","1","0","0"
"2020-05-19","17","0","0"
"2020-05-19","3","0","0"
"2020-05-19","1","0","0"
"2020-05-19","1","0","0"
"2020-05-19","1","0","0"
"2020-05-20","2","0","0"
"2020-05-20","1","0","0"
"2020-05-20","2","0","0"
"2020-05-20","22","0","4"
"2020-05-20","2","0","1"
"2020-05-20","20","0","1"
"2020-05-20","1","0","0"
"2020-05-20","0","0","1"
"2020-05-20","1","0","0"
"2020-05-20","2","0","0"
"2020-05-21","1","0","0"
"2020-05-21","3","0","0"
"2020-05-21","22","0","1"
"2020-05-21","1","0","0"
"2020-05-21","10","0","1"
"2020-05-21","7","0","0"
"2020-05-21","1","0","0"
"2020-05-22","32","0","3"
"2020-05-22","2","0","0"
