"symptom date","cases","deaths","hospitalization"
"2020-03-22","2","0","1"
"2020-03-22","1","0","1"
"2020-03-22","1","0","0"
"2020-03-22","1","0","0"
"2020-03-22","18","0","1"
"2020-03-22","5","0","0"
"2020-03-22","1","0","0"
"2020-03-22","2","0","0"
"2020-03-22","1","0","0"
"2020-03-23","1","0","0"
"2020-03-23","1","0","0"
"2020-03-23","1","0","0"
"2020-03-23","35","0","8"
"2020-03-23","8","0","0"
"2020-03-23","1","0","0"
"2020-03-23","2","0","1"
"2020-03-23","26","0","2"
"2020-03-23","9","0","1"
"2020-03-23","8","0","1"
"2020-03-23","1","0","0"
"2020-03-23","2","0","0"
"2020-03-23","5","0","0"
"2020-03-24","3","0","0"
"2020-03-24","1","0","0"
"2020-03-24","35","0","7"
"2020-03-24","3","0","1"
"2020-03-24","1","0","0"
"2020-03-24","1","0","0"
"2020-03-24","1","0","0"
"2020-03-24","8","0","0"
"2020-03-24","6","0","0"
"2020-03-24","1","0","0"
"2020-03-24","1","0","1"
"2020-03-24","2","0","1"
"2020-03-24","1","0","0"
"2020-03-24","3","0","0"
"2020-03-25","8","0","1"
"2020-03-25","1","0","0"
"2020-03-25","44","0","3"
"2020-03-25","12","0","4"
"2020-03-25","1","0","0"
"2020-03-25","1","0","1"
"2020-03-25","1","0","0"
"2020-03-25","12","0","2"
"2020-03-25","3","0","0"
"2020-03-25","5","0","0"
"2020-03-25","1","0","0"
"2020-03-25","2","0","0"
"2020-03-25","1","0","0"
"2020-03-25","1","0","0"
"2020-03-26","1","0","0"
"2020-03-26","1","0","0"
"2020-03-26","1","0","0"
"2020-03-26","30","0","6"
"2020-03-26","6","0","2"
"2020-03-26","1","0","0"
"2020-03-26","1","0","0"
"2020-03-26","20","0","0"
"2020-03-26","2","0","0"
"2020-03-26","3","0","0"
"2020-03-26","2","0","0"
"2020-03-26","3","0","0"
"2020-03-26","1","0","0"
"2020-03-27","1","0","0"
"2020-03-27","2","0","0"
"2020-03-27","41","0","7"
"2020-03-27","9","0","1"
"2020-03-27","2","0","1"
"2020-03-27","2","0","0"
"2020-03-27","18","0","2"
"2020-03-27","7","0","2"
"2020-03-27","5","0","0"
"2020-03-27","2","0","0"
"2020-03-27","1","0","0"
"2020-03-28","2","0","0"
"2020-03-28","1","0","0"
"2020-03-28","21","0","6"
"2020-03-28","4","0","1"
"2020-03-28","1","0","1"
"2020-03-28","1","0","0"
"2020-03-28","2","0","0"
"2020-03-28","1","0","0"
"2020-03-28","1","0","0"
"2020-03-28","14","0","2"
"2020-03-28","7","0","1"
"2020-03-28","2","0","0"
"2020-03-28","1","0","0"
"2020-03-28","3","0","0"
"2020-03-28","1","0","0"
"2020-03-28","2","0","0"
"2020-03-28","1","0","0"
"2020-03-29","1","0","1"
"2020-03-29","24","0","4"
"2020-03-29","2","0","1"
"2020-03-29","1","0","0"
"2020-03-29","1","0","0"
"2020-03-29","15","0","0"
"2020-03-29","4","1","1"
"2020-03-29","1","0","0"
"2020-03-29","1","0","1"
"2020-03-29","1","0","0"
"2020-03-29","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","3","0","0"
"2020-03-30","35","3","3"
"2020-03-30","12","0","4"
"2020-03-30","1","0","0"
"2020-03-30","2","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","21","0","0"
"2020-03-30","7","0","1"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","4","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-31","1","0","1"
"2020-03-31","31","1","4"
"2020-03-31","7","0","4"
"2020-03-31","1","0","0"
"2020-03-31","1","0","0"
"2020-03-31","1","0","0"
"2020-03-31","3","0","0"
"2020-03-31","20","0","0"
"2020-03-31","6","0","0"
"2020-03-31","2","0","0"
"2020-03-31","1","0","0"
"2020-03-31","2","0","0"
"2020-03-31","2","0","0"
"2020-03-31","3","0","1"
"2020-03-31","2","0","0"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","42","0","2"
"2020-04-01","12","2","3"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","2","0","0"
"2020-04-01","1","0","1"
"2020-04-01","1","0","0"
"2020-04-01","26","0","2"
"2020-04-01","9","0","0"
"2020-04-01","3","0","0"
"2020-04-01","1","0","0"
"2020-04-01","4","0","0"
"2020-04-01","1","0","0"
"2020-04-01","2","0","0"
"2020-04-02","2","0","0"
"2020-04-02","1","0","0"
"2020-04-02","32","0","2"
"2020-04-02","2","0","2"
"2020-04-02","2","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-02","5","0","0"
"2020-04-02","24","0","1"
"2020-04-02","4","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-03","2","0","0"
"2020-04-03","40","4","4"
"2020-04-03","2","0","1"
"2020-04-03","3","0","0"
"2020-04-03","1","0","0"
"2020-04-03","2","0","1"
"2020-04-03","1","0","0"
"2020-04-03","20","0","3"
"2020-04-03","6","0","1"
"2020-04-03","1","0","0"
"2020-04-03","4","0","0"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-03","1","0","1"
"2020-04-03","2","0","0"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-04","2","0","0"
"2020-04-04","1","0","0"
"2020-04-04","3","0","1"
"2020-04-04","27","0","3"
"2020-04-04","3","0","1"
"2020-04-04","1","0","0"
"2020-04-04","2","0","1"
"2020-04-04","16","0","1"
"2020-04-04","5","0","0"
"2020-04-04","1","0","0"
"2020-04-04","2","0","0"
"2020-04-04","1","0","0"
"2020-04-04","1","0","0"
"2020-04-05","1","0","0"
"2020-04-05","1","0","0"
"2020-04-05","25","2","2"
"2020-04-05","3","0","1"
"2020-04-05","1","0","1"
"2020-04-05","2","0","0"
"2020-04-05","24","0","4"
"2020-04-05","3","0","0"
"2020-04-05","4","0","1"
"2020-04-05","2","0","0"
"2020-04-05","1","0","0"
"2020-04-05","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","40","1","2"
"2020-04-06","2","0","1"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","6","0","2"
"2020-04-06","1","0","0"
"2020-04-06","34","0","5"
"2020-04-06","9","0","1"
"2020-04-06","2","0","0"
"2020-04-06","2","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","2","0","0"
"2020-04-07","1","0","0"
"2020-04-07","52","1","5"
"2020-04-07","4","1","1"
"2020-04-07","3","0","1"
"2020-04-07","7","0","0"
"2020-04-07","21","0","2"
"2020-04-07","7","0","3"
"2020-04-07","2","0","0"
"2020-04-07","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","2","0","0"
"2020-04-08","1","0","0"
"2020-04-08","3","0","0"
"2020-04-08","1","0","0"
"2020-04-08","2","0","1"
"2020-04-08","45","0","4"
"2020-04-08","6","0","0"
"2020-04-08","1","0","0"
"2020-04-08","1","0","0"
"2020-04-08","2","0","0"
"2020-04-08","1","0","0"
"2020-04-08","24","0","2"
"2020-04-08","6","0","0"
"2020-04-08","1","0","0"
"2020-04-08","1","0","0"
"2020-04-08","2","0","1"
"2020-04-08","1","0","0"
"2020-04-08","1","0","0"
"2020-04-09","1","0","0"
"2020-04-09","2","0","0"
"2020-04-09","28","1","2"
"2020-04-09","8","0","1"
"2020-04-09","1","0","1"
"2020-04-09","1","0","0"
"2020-04-09","1","0","0"
"2020-04-09","7","0","0"
"2020-04-09","3","0","0"
"2020-04-09","27","0","0"
"2020-04-09","6","0","0"
"2020-04-09","2","0","0"
"2020-04-09","1","0","0"
"2020-04-09","3","0","0"
"2020-04-10","3","0","0"
"2020-04-10","1","0","0"
"2020-04-10","40","1","4"
"2020-04-10","8","0","0"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","2","0","0"
"2020-04-10","24","0","2"
"2020-04-10","6","0","1"
"2020-04-10","10","0","0"
"2020-04-10","1","0","0"
"2020-04-10","3","0","0"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","2","0","1"
"2020-04-11","19","0","3"
"2020-04-11","5","1","1"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","12","0","2"
"2020-04-11","4","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","5","0","0"
"2020-04-11","1","0","0"
"2020-04-11","2","0","1"
"2020-04-12","2","0","1"
"2020-04-12","1","0","0"
"2020-04-12","1","0","0"
"2020-04-12","39","0","4"
"2020-04-12","4","0","1"
"2020-04-12","2","0","0"
"2020-04-12","1","0","1"
"2020-04-12","22","0","1"
"2020-04-12","4","0","0"
"2020-04-12","2","0","0"
"2020-04-12","1","0","0"
"2020-04-12","2","0","0"
"2020-04-12","1","0","0"
"2020-04-13","3","0","0"
"2020-04-13","1","0","0"
"2020-04-13","2","0","0"
"2020-04-13","51","0","8"
"2020-04-13","6","0","1"
"2020-04-13","3","0","0"
"2020-04-13","2","0","0"
"2020-04-13","1","0","0"
"2020-04-13","27","0","3"
"2020-04-13","6","0","1"
"2020-04-13","3","0","0"
"2020-04-13","2","0","0"
"2020-04-13","3","0","0"
"2020-04-13","1","0","0"
"2020-04-14","3","0","0"
"2020-04-14","1","0","0"
"2020-04-14","2","0","0"
"2020-04-14","34","1","1"
"2020-04-14","9","0","1"
"2020-04-14","3","0","0"
"2020-04-14","2","0","0"
"2020-04-14","22","0","3"
"2020-04-14","8","0","1"
"2020-04-14","1","0","0"
"2020-04-14","1","0","0"
"2020-04-14","7","0","0"
"2020-04-14","2","0","0"
"2020-04-14","1","0","0"
"2020-04-15","1","0","0"
"2020-04-15","1","0","0"
"2020-04-15","51","0","6"
"2020-04-15","7","0","0"
"2020-04-15","1","0","0"
"2020-04-15","4","0","0"
"2020-04-15","19","0","1"
"2020-04-15","3","1","0"
"2020-04-15","1","0","0"
"2020-04-15","4","0","1"
"2020-04-15","3","0","1"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","34","0","3"
"2020-04-16","7","0","1"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","32","0","1"
"2020-04-16","3","0","0"
"2020-04-16","2","0","0"
"2020-04-16","2","0","1"
"2020-04-16","7","0","0"
"2020-04-17","1","0","0"
"2020-04-17","1","0","0"
"2020-04-17","1","0","0"
"2020-04-17","39","2","2"
"2020-04-17","2","1","0"
"2020-04-17","1","0","0"
"2020-04-17","3","0","0"
"2020-04-17","23","0","1"
"2020-04-17","12","0","1"
"2020-04-17","1","0","0"
"2020-04-17","1","0","0"
"2020-04-18","1","0","0"
"2020-04-18","2","0","0"
"2020-04-18","28","1","5"
"2020-04-18","6","0","2"
"2020-04-18","2","0","0"
"2020-04-18","1","0","0"
"2020-04-18","1","0","0"
"2020-04-18","21","0","2"
"2020-04-18","3","0","0"
"2020-04-18","1","0","0"
"2020-04-18","2","0","0"
"2020-04-18","2","0","0"
"2020-04-19","2","0","0"
"2020-04-19","20","1","3"
"2020-04-19","1","0","0"
"2020-04-19","1","0","0"
"2020-04-19","25","1","0"
"2020-04-19","1","0","0"
"2020-04-19","1","0","0"
"2020-04-19","2","0","0"
"2020-04-20","1","0","0"
"2020-04-20","2","0","0"
"2020-04-20","1","0","0"
"2020-04-20","69","1","6"
"2020-04-20","7","0","0"
"2020-04-20","1","0","0"
"2020-04-20","3","0","0"
"2020-04-20","34","0","5"
"2020-04-20","10","0","2"
"2020-04-20","4","0","0"
"2020-04-20","3","0","0"
"2020-04-20","8","0","0"
"2020-04-20","2","0","0"
"2020-04-20","3","0","0"
"2020-04-20","1","0","0"
"2020-04-21","2","0","0"
"2020-04-21","1","0","0"
"2020-04-21","1","0","0"
"2020-04-21","43","1","4"
"2020-04-21","5","0","0"
"2020-04-21","1","0","0"
"2020-04-21","2","0","0"
"2020-04-21","1","0","0"
"2020-04-21","24","0","1"
"2020-04-21","11","0","0"
"2020-04-21","6","0","0"
"2020-04-21","1","0","0"
"2020-04-21","10","0","0"
"2020-04-21","1","0","0"
"2020-04-21","1","0","0"
"2020-04-21","1","0","0"
"2020-04-22","1","0","0"
"2020-04-22","3","0","0"
"2020-04-22","1","0","0"
"2020-04-22","4","0","0"
"2020-04-22","32","0","2"
"2020-04-22","5","0","1"
"2020-04-22","1","0","0"
"2020-04-22","24","1","2"
"2020-04-22","7","0","0"
"2020-04-22","1","0","0"
"2020-04-22","1","0","0"
"2020-04-22","2","0","0"
"2020-04-22","2","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","36","0","2"
"2020-04-23","1","0","1"
"2020-04-23","2","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","14","0","0"
"2020-04-23","7","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","5","0","1"
"2020-04-23","1","0","0"
"2020-04-23","3","0","0"
"2020-04-24","2","0","0"
"2020-04-24","2","0","0"
"2020-04-24","2","0","0"
"2020-04-24","21","1","3"
"2020-04-24","5","0","0"
"2020-04-24","2","0","0"
"2020-04-24","22","1","1"
"2020-04-24","7","0","0"
"2020-04-24","1","0","0"
"2020-04-24","3","0","1"
"2020-04-24","1","0","0"
"2020-04-24","3","0","0"
"2020-04-24","1","0","0"
"2020-04-24","1","0","0"
"2020-04-25","1","0","0"
"2020-04-25","2","0","0"
"2020-04-25","2","0","0"
"2020-04-25","30","1","3"
"2020-04-25","2","0","0"
"2020-04-25","1","0","0"
"2020-04-25","11","0","0"
"2020-04-25","2","0","0"
"2020-04-25","3","0","0"
"2020-04-25","1","0","0"
"2020-04-25","1","0","0"
"2020-04-25","2","0","0"
"2020-04-26","2","0","0"
"2020-04-26","2","0","0"
"2020-04-26","20","0","3"
"2020-04-26","2","0","1"
"2020-04-26","10","0","1"
"2020-04-26","3","0","0"
"2020-04-26","1","0","0"
"2020-04-26","1","0","0"
"2020-04-26","2","0","0"
"2020-04-26","1","0","0"
"2020-04-27","4","0","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","32","0","0"
"2020-04-27","6","0","0"
"2020-04-27","1","0","0"
"2020-04-27","4","0","0"
"2020-04-27","28","0","1"
"2020-04-27","9","0","3"
"2020-04-27","5","0","2"
"2020-04-27","5","0","0"
"2020-04-27","2","0","0"
"2020-04-27","1","0","0"
"2020-04-28","4","0","0"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","36","1","2"
"2020-04-28","5","1","1"
"2020-04-28","2","0","1"
"2020-04-28","1","0","0"
"2020-04-28","1","0","0"
"2020-04-28","24","0","1"
"2020-04-28","4","0","0"
"2020-04-28","1","0","0"
"2020-04-28","3","0","0"
"2020-04-28","1","0","0"
"2020-04-28","1","0","0"
"2020-04-28","3","0","1"
"2020-04-29","1","0","0"
"2020-04-29","26","0","4"
"2020-04-29","6","0","1"
"2020-04-29","3","0","0"
"2020-04-29","16","0","1"
"2020-04-29","4","0","0"
"2020-04-29","2","0","0"
"2020-04-29","1","0","0"
"2020-04-29","1","0","0"
"2020-04-29","1","0","0"
"2020-04-29","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","2","0","0"
"2020-04-30","19","0","3"
"2020-04-30","4","0","0"
"2020-04-30","7","0","0"
"2020-04-30","3","0","0"
"2020-04-30","3","0","0"
"2020-04-30","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","3","0","0"
"2020-04-30","1","0","0"
"2020-05-01","4","0","0"
"2020-05-01","48","0","7"
"2020-05-01","3","1","0"
"2020-05-01","1","0","0"
"2020-05-01","1","0","0"
"2020-05-01","1","0","0"
"2020-05-01","20","0","3"
"2020-05-01","2","1","0"
"2020-05-01","1","0","0"
"2020-05-01","1","0","0"
"2020-05-01","4","0","0"
"2020-05-01","4","0","0"
"2020-05-01","2","0","0"
"2020-05-02","1","0","0"
"2020-05-02","13","0","1"
"2020-05-02","2","0","0"
"2020-05-02","1","0","0"
"2020-05-02","5","0","0"
"2020-05-02","1","0","0"
"2020-05-02","2","0","0"
"2020-05-02","2","0","0"
"2020-05-02","3","0","0"
"2020-05-02","2","0","0"
"2020-05-02","1","0","0"
"2020-05-03","1","0","1"
"2020-05-03","23","0","2"
"2020-05-03","2","0","0"
"2020-05-03","1","0","0"
"2020-05-03","11","0","0"
"2020-05-03","2","0","1"
"2020-05-03","2","0","0"
"2020-05-03","2","0","0"
"2020-05-03","1","0","0"
"2020-05-04","1","0","0"
"2020-05-04","2","0","1"
"2020-05-04","20","0","3"
"2020-05-04","2","0","1"
"2020-05-04","1","0","0"
"2020-05-04","10","0","0"
"2020-05-04","2","0","0"
"2020-05-04","3","0","0"
"2020-05-04","1","0","0"
"2020-05-04","5","0","0"
"2020-05-04","3","0","0"
"2020-05-04","1","0","0"
"2020-05-04","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","17","0","0"
"2020-05-05","1","0","1"
"2020-05-05","1","0","0"
"2020-05-05","16","0","2"
"2020-05-05","2","0","0"
"2020-05-05","1","0","0"
"2020-05-05","5","0","0"
"2020-05-05","1","0","0"
"2020-05-06","2","0","0"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","23","0","3"
"2020-05-06","3","0","0"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","1","0","0"
"2020-05-06","8","0","1"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","6","0","0"
"2020-05-06","1","0","0"
"2020-05-07","3","0","0"
"2020-05-07","1","0","0"
"2020-05-07","22","1","0"
"2020-05-07","6","0","0"
"2020-05-07","1","0","0"
"2020-05-07","1","0","0"
"2020-05-07","16","0","1"
"2020-05-07","1","0","0"
"2020-05-07","3","0","0"
"2020-05-07","1","0","0"
"2020-05-07","1","0","0"
"2020-05-07","8","0","0"
"2020-05-07","1","0","0"
"2020-05-07","1","0","0"
"2020-05-07","1","0","0"
"2020-05-08","3","0","1"
"2020-05-08","1","0","0"
"2020-05-08","23","1","2"
"2020-05-08","4","0","0"
"2020-05-08","1","0","0"
"2020-05-08","10","1","2"
"2020-05-08","1","0","0"
"2020-05-08","3","0","1"
"2020-05-08","6","0","1"
"2020-05-08","1","0","0"
"2020-05-08","1","0","0"
"2020-05-08","1","0","0"
"2020-05-09","2","0","0"
"2020-05-09","9","0","2"
"2020-05-09","1","0","0"
"2020-05-09","1","0","0"
"2020-05-09","9","0","0"
"2020-05-09","3","0","1"
"2020-05-09","1","0","0"
"2020-05-09","4","0","0"
"2020-05-09","2","0","0"
"2020-05-10","1","0","0"
"2020-05-10","10","0","0"
"2020-05-10","2","0","0"
"2020-05-10","1","0","0"
"2020-05-10","11","0","0"
"2020-05-10","8","0","0"
"2020-05-10","1","0","0"
"2020-05-10","2","0","0"
"2020-05-10","2","0","0"
"2020-05-10","1","0","0"
"2020-05-10","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","2","0","0"
"2020-05-11","30","1","3"
"2020-05-11","2","0","0"
"2020-05-11","1","0","0"
"2020-05-11","11","0","1"
"2020-05-11","5","0","0"
"2020-05-11","1","0","1"
"2020-05-11","4","0","0"
"2020-05-11","3","0","0"
"2020-05-11","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","1","0","0"
"2020-05-12","3","0","0"
"2020-05-12","21","1","3"
"2020-05-12","4","0","0"
"2020-05-12","1","0","0"
"2020-05-12","6","1","0"
"2020-05-12","1","0","0"
"2020-05-12","1","0","0"
"2020-05-12","3","0","0"
"2020-05-12","1","0","0"
"2020-05-12","2","0","1"
"2020-05-13","3","0","0"
"2020-05-13","22","1","1"
"2020-05-13","5","0","0"
"2020-05-13","1","0","0"
"2020-05-13","1","0","0"
"2020-05-13","27","0","3"
"2020-05-13","3","0","0"
"2020-05-13","2","0","0"
"2020-05-13","4","0","0"
"2020-05-13","3","0","0"
"2020-05-13","1","0","0"
"2020-05-13","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","29","0","3"
"2020-05-14","3","0","1"
"2020-05-14","1","0","0"
"2020-05-14","8","0","2"
"2020-05-14","3","0","0"
"2020-05-14","3","0","0"
"2020-05-14","1","0","0"
"2020-05-15","1","0","0"
"2020-05-15","2","0","0"
"2020-05-15","26","1","0"
"2020-05-15","1","0","0"
"2020-05-15","1","0","0"
"2020-05-15","3","0","0"
"2020-05-15","1","0","0"
"2020-05-15","1","0","0"
"2020-05-15","16","0","1"
"2020-05-15","3","0","0"
"2020-05-15","1","0","1"
"2020-05-15","1","0","0"
"2020-05-15","5","0","0"
"2020-05-15","4","0","0"
"2020-05-15","1","0","0"
"2020-05-16","2","0","0"
"2020-05-16","3","0","0"
"2020-05-16","1","0","0"
"2020-05-16","14","1","1"
"2020-05-16","3","0","2"
"2020-05-16","10","1","1"
"2020-05-16","4","0","0"
"2020-05-16","3","0","0"
"2020-05-16","3","0","0"
"2020-05-17","1","0","0"
"2020-05-17","2","0","1"
"2020-05-17","15","0","2"
"2020-05-17","3","0","0"
"2020-05-17","1","0","0"
"2020-05-17","12","0","0"
"2020-05-17","5","0","0"
"2020-05-17","3","0","0"
"2020-05-17","1","0","0"
"2020-05-17","1","0","0"
