"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Long","253","US-13183","13","183","19915","19","3","1270.4","15.06","160.68","32"
"Lowndes","3942","US-13185","13","185","117878","203","82","3344.14","69.56","123.01","145"
"Lumpkin","930","US-13187","13","187","33802","93","14","2751.32","41.42","221.88","75"
"Macon","235","US-13193","13","193","12988","47","10","1809.36","76.99","76.99","10"
"Madison","706","US-13195","13","195","30177","58","8","2339.53","26.51","205.45","62"
"Marion","192","US-13197","13","197","8293","20","8","2315.21","96.47","84.41","7"
"McDuffie","607","US-13189","13","189","21597","69","14","2810.58","64.82","125.02","27"
"McIntosh","294","US-13191","13","191","14567","30","7","2018.26","48.05","130.43","19"
"Meriwether","546","US-13199","13","199","21020","72","13","2597.53","61.85","71.36","15"
"Miller","270","US-13201","13","201","5764","10","1","4684.25","17.35","572.52","33"
"Mitchell","818","US-13205","13","205","22056","149","45","3708.74","204.03","249.37","55"
"Monroe","700","US-13207","13","207","27727","85","52","2524.61","187.54","169.51","47"
"Montgomery","317","US-13209","13","209","9224","23","5","3436.69","54.21","401.13","37"
"Morgan","487","US-13211","13","211","19138","38","3","2544.68","15.68","94.05","18"
"Murray","844","US-13213","13","213","40261","52","6","2096.32","14.9","163.93","66"
"Muscogee","6070","US-13215","13","215","191626","670","170","3167.63","88.71","128.38","246"
"Newton","2617","US-13217","13","217","112354","274","91","2329.25","80.99","100.57","113"
"Non-GA Resident/Unknown State","16324","US-.",".",".","0","640","160","0","0","0","1515"
"Oconee","766","US-13219","13","219","41737","64","26","1835.3","62.29","153.34","64"
"Oglethorpe","339","US-13221","13","221","15240","45","11","2224.41","72.18","229.66","35"
"Paulding","2827","US-13223","13","223","172542","143","55","1638.44","31.88","81.14","140"
"Peach","674","US-13225","13","225","27375","105","24","2462.1","87.67","153.42","42"
"Pickens","621","US-13227","13","227","33530","56","10","1852.07","29.82","77.54","26"
"Pierce","614","US-13229","13","229","19545","81","20","3141.47","102.33","143.26","28"
"Pike","343","US-13231","13","231","18860","31","10","1818.66","53.02","201.48","38"
"Polk","1498","US-13233","13","233","43482","104","18","3445.1","41.4","257.58","112"
"Pulaski","314","US-13235","13","235","10893","37","22","2882.59","201.96","119.34","13"
"Putnam","699","US-13237","13","237","21885","68","25","3193.97","114.23","182.77","40"
"Quitman","34","US-13239","13","239","2294","6","1","1482.13","43.59","87.18","2"
"Rabun","366","US-13241","13","241","16986","46","10","2154.72","58.87","294.36","50"
"Randolph","331","US-13243","13","243","6754","55","29","4900.8","429.38","0","0"
"Richmond","7180","US-13245","13","245","202240","571","164","3550.24","81.09","218.55","442"
"Rockdale","1872","US-13247","13","247","94960","227","37","1971.36","38.96","81.09","77"
"Schley","105","US-13249","13","249","5275","16","2","1990.52","37.91","0","0"
"Screven","420","US-13251","13","251","13900","46","10","3021.58","71.94","374.1","52"
"Seminole","366","US-13253","13","253","8140","24","9","4496.31","110.57","356.27","29"
"Spalding","1347","US-13255","13","255","69110","188","61","1949.07","88.27","102.73","71"
"Stephens","1094","US-13257","13","257","26328","118","38","4155.27","144.33","535.55","141"
"Stewart","523","US-13259","13","259","6129","81","14","8533.2","228.42","1370.53","84"
"Sumter","935","US-13261","13","261","29399","200","62","3180.38","210.89","71.43","21"
"Talbot","166","US-13263","13","263","6158","23","6","2695.68","97.43","129.91","8"
"Taliaferro","22","US-13265","13","265","1632","2","0","1348.04","0","183.82","3"
"Tattnall","844","US-13267","13","267","25411","61","11","3321.4","43.29","314.82","80"
"Taylor","214","US-13269","13","269","7958","32","11","2689.12","138.23","175.92","14"
"Telfair","393","US-13271","13","271","15644","40","20","2512.15","127.84","140.63","22"
"Terrell","329","US-13273","13","273","8467","74","32","3885.67","377.94","35.43","3"
"Thomas","1500","US-13275","13","275","44431","168","65","3376.02","146.29","157.55","70"
"Tift","1805","US-13277","13","277","40830","225","57","4420.77","139.6","377.17","154"
"Toombs","1343","US-13279","13","279","26983","105","50","4977.21","185.3","277.95","75"
"Towns","342","US-13281","13","281","12034","38","10","2841.95","83.1","465.35","56"
"Treutlen","263","US-13283","13","283","6829","29","10","3851.22","146.43","263.58","18"
"Troup","2833","US-13285","13","285","70414","312","100","4023.35","142.02","126.4","89"
"Turner","306","US-13287","13","287","8076","49","24","3789","297.18","198.12","16"
"Twiggs","199","US-13289","13","289","8086","48","8","2461.04","98.94","234.97","19"
"Union","779","US-13291","13","291","25335","82","20","3074.8","78.94","536.81","136"
"Upson","804","US-13293","13","293","26277","82","62","3059.71","235.95","266.39","70"
"Walker","1591","US-13295","13","295","69610","84","38","2285.59","54.59","284.44","198"
"Walton","1847","US-13297","13","297","95814","182","55","1927.69","57.4","128.37","123"
"Ware","1512","US-13299","13","299","35853","181","60","4217.22","167.35","167.35","60"
"Warren","153","US-13301","13","301","5210","24","5","2936.66","95.97","383.88","20"
"Washington","685","US-13303","13","303","20302","51","8","3374.05","39.4","201.95","41"
"Wayne","1145","US-13305","13","305","29974","110","30","3819.98","100.09","213.52","64"
"Webster","43","US-13307","13","307","2550","10","2","1686.27","78.43","39.22","1"
"Wheeler","340","US-13309","13","309","7909","20","11","4298.9","139.08","240.23","19"
"White","873","US-13311","13","311","31758","102","19","2748.91","59.83","418.79","133"
"Whitfield","4651","US-13313","13","313","104672","245","61","4443.4","58.28","269.41","282"
"Wilcox","248","US-13315","13","315","8790","51","22","2821.39","250.28","125.14","11"
"Wilkes","267","US-13317","13","317","10014","29","5","2666.27","49.93","119.83","12"
"Wilkinson","341","US-13319","13","319","8919","62","18","3823.3","201.82","269.09","24"
"Worth","536","US-13321","13","321","20142","90","30","2661.11","148.94","129.08","26"
