"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Columbia","3875","US-13073","13","73","158631","186","62","2442.78","39.08","141.21","224"
"Cook","555","US-13075","13","75","17437","61","14","3182.89","80.29","80.29","14"
"Coweta","2675","US-13077","13","77","152001","134","51","1759.86","33.55","71.71","109"
"Crawford","171","US-13079","13","79","12228","27","5","1398.43","40.89","40.89","5"
"Crisp","588","US-13081","13","81","22289","73","18","2638.07","80.76","233.3","52"
"Dade","290","US-13083","13","83","16162","21","5","1794.33","30.94","80.44","13"
"Dawson","848","US-13085","13","85","27021","76","8","3138.3","29.61","155.43","42"
"DeKalb","19166","US-13089","13","89","793154","2138","372","2416.43","46.9","95.44","757"
"Decatur","1211","US-13087","13","87","26322","93","32","4600.71","121.57","364.71","96"
"Dodge","440","US-13091","13","91","20385","42","12","2158.45","58.87","176.6","36"
"Dooly","346","US-13093","13","93","13400","52","14","2582.09","104.48","141.79","19"
"Dougherty","3183","US-13095","13","95","89905","651","188","3540.4","209.11","68.96","62"
"Douglas","3682","US-13097","13","97","151906","423","69","2423.87","45.42","141.53","215"
"Early","513","US-13099","13","99","10146","38","33","5056.18","325.25","404.1","41"
"Echols","242","US-13101","13","101","3969","9","2","6097.25","50.39","75.59","3"
"Effingham","1510","US-13103","13","103","64026","99","26","2358.42","40.61","198.36","127"
"Elbert","709","US-13105","13","105","18945","47","5","3742.41","26.39","570.07","108"
"Emanuel","1105","US-13107","13","107","22664","79","32","4875.57","141.19","379.46","86"
"Evans","433","US-13109","13","109","10687","39","6","4051.65","56.14","187.14","20"
"Fannin","713","US-13111","13","111","26320","59","25","2708.97","94.98","406.53","107"
"Fayette","1925","US-13113","13","113","117544","108","52","1637.68","44.24","132.72","156"
"Floyd","3319","US-13115","13","115","99916","253","47","3321.79","47.04","283.24","283"
"Forsyth","4226","US-13117","13","117","252507","330","47","1673.62","18.61","86.73","219"
"Franklin","778","US-13119","13","119","23329","60","14","3334.91","60.01","248.62","58"
"Fulton","28198","US-13121","13","121","1099181","2454","579","2565.36","52.68","104.71","1151"
"Gilmer","874","US-13123","13","123","31417","80","13","2781.93","41.38","264.19","83"
"Glascock","40","US-13125","13","125","3025","4","2","1322.31","66.12","66.12","2"
"Glynn","3521","US-13127","13","127","86047","293","96","4091.95","111.57","126.67","109"
"Gordon","1918","US-13129","13","129","58049","120","40","3304.11","68.91","208.44","121"
"Grady","808","US-13131","13","131","24540","93","23","3292.58","93.72","228.2","56"
"Greene","517","US-13133","13","133","18717","58","24","2762.19","128.23","112.2","21"
"Gwinnett","28129","US-13135","13","135","971145","2726","417","2896.48","42.94","132.83","1290"
"Habersham","1733","US-13137","13","137","45800","227","71","3783.84","155.02","301.31","138"
"Hall","9639","US-13139","13","139","206349","989","158","4671.21","76.57","254.91","526"
"Hancock","399","US-13141","13","141","8193","66","43","4870.01","524.84","158.67","13"
"Haralson","518","US-13143","13","143","30722","29","9","1686.09","29.29","211.57","65"
"Harris","805","US-13145","13","145","34712","88","22","2319.08","63.38","63.38","22"
"Hart","528","US-13147","13","147","26107","67","13","2022.45","49.8","130.23","34"
"Heard","201","US-13149","13","149","12370","15","6","1624.9","48.5","88.92","11"
"Henry","5429","US-13151","13","151","239866","232","105","2263.35","43.77","117.15","281"
"Houston","3199","US-13153","13","153","157039","381","84","2037.07","53.49","99.34","156"
"Irwin","323","US-13155","13","155","9433","38","6","3424.15","63.61","402.84","38"
"Jackson","2074","US-13157","13","157","74700","170","35","2776.44","46.85","196.79","147"
"Jasper","227","US-13159","13","159","14199","21","4","1598.7","28.17","105.64","15"
"Jeff Davis","730","US-13161","13","161","15148","50","20","4819.12","132.03","138.63","21"
"Jefferson","816","US-13163","13","163","15313","78","30","5328.81","195.91","287.34","44"
"Jenkins","440","US-13165","13","165","8576","65","30","5130.6","349.81","478.08","41"
"Johnson","421","US-13167","13","167","9661","58","22","4357.73","227.72","134.56","13"
"Jones","575","US-13169","13","169","28591","49","10","2011.12","34.98","153.89","44"
"Lamar","381","US-13171","13","171","19347","42","19","1969.3","98.21","144.73","28"
"Lanier","297","US-13173","13","173","10351","15","6","2869.29","57.97","28.98","3"
"Laurens","1727","US-13175","13","175","47296","143","76","3651.47","160.69","300.24","142"
"Lee","714","US-13177","13","177","29971","105","26","2382.3","86.75","83.41","25"
"Liberty","1145","US-13179","13","179","61904","110","23","1849.64","37.15","105","65"
"Lincoln","215","US-13181","13","181","8125","24","7","2646.15","86.15","36.92","3"
"Long","256","US-13183","13","183","19915","18","3","1285.46","15.06","115.49","23"
"Lowndes","3996","US-13185","13","185","117878","206","85","3389.95","72.11","131.49","155"
"Lumpkin","939","US-13187","13","187","33802","93","14","2777.94","41.42","115.38","39"
"Macon","236","US-13193","13","193","12988","49","10","1817.06","76.99","69.29","9"
"Madison","718","US-13195","13","195","30177","58","8","2379.3","26.51","159.06","48"
"Marion","193","US-13197","13","197","8293","21","9","2327.26","108.53","72.35","6"
"McDuffie","618","US-13189","13","189","21597","70","14","2861.51","64.82","134.28","29"
"McIntosh","296","US-13191","13","191","14567","30","7","2031.99","48.05","102.97","15"
"Meriwether","560","US-13199","13","199","21020","73","14","2664.13","66.6","95.15","20"
"Miller","278","US-13201","13","201","5764","10","1","4823.04","17.35","572.52","33"
"Mitchell","825","US-13205","13","205","22056","152","45","3740.48","204.03","213.09","47"
"Monroe","710","US-13207","13","207","27727","86","53","2560.68","191.15","180.33","50"
"Montgomery","324","US-13209","13","209","9224","24","5","3512.58","54.21","346.92","32"
"Morgan","490","US-13211","13","211","19138","38","3","2560.35","15.68","78.38","15"
"Murray","853","US-13213","13","213","40261","52","6","2118.68","14.9","141.58","57"
"Muscogee","6111","US-13215","13","215","191626","670","171","3189.02","89.24","114.81","220"
"Newton","2645","US-13217","13","217","112354","276","92","2354.17","81.88","90.78","102"
"Non-GA Resident/Unknown State","16195","US-.",".",".","0","646","164","0","0","0","1101"
"Oconee","772","US-13219","13","219","41737","64","26","1849.68","62.29","122.19","51"
"Oglethorpe","348","US-13221","13","221","15240","46","11","2283.46","72.18","164.04","25"
"Paulding","2864","US-13223","13","223","172542","144","58","1659.89","33.62","71.87","124"
"Peach","684","US-13225","13","225","27375","107","25","2498.63","91.32","102.28","28"
"Pickens","634","US-13227","13","227","33530","58","10","1890.84","29.82","80.52","27"
"Pierce","622","US-13229","13","229","19545","82","22","3182.4","112.56","148.38","29"
"Pike","350","US-13231","13","231","18860","31","10","1855.78","53.02","180.28","34"
"Polk","1517","US-13233","13","233","43482","107","18","3488.8","41.4","218.48","95"
"Pulaski","318","US-13235","13","235","10893","37","22","2919.31","201.96","82.62","9"
"Putnam","720","US-13237","13","237","21885","69","25","3289.92","114.23","210.19","46"
"Quitman","34","US-13239","13","239","2294","7","1","1482.13","43.59","87.18","2"
"Rabun","378","US-13241","13","241","16986","48","10","2225.36","58.87","158.95","27"
"Randolph","331","US-13243","13","243","6754","55","29","4900.8","429.38","0","0"
"Richmond","7292","US-13245","13","245","202240","578","167","3605.62","82.58","187.9","380"
"Rockdale","1897","US-13247","13","247","94960","227","37","1997.68","38.96","71.61","68"
"Schley","106","US-13249","13","249","5275","16","2","2009.48","37.91","18.96","1"
"Screven","424","US-13251","13","251","13900","46","11","3050.36","79.14","244.6","34"
"Seminole","373","US-13253","13","253","8140","25","9","4582.31","110.57","319.41","26"
"Spalding","1365","US-13255","13","255","69110","189","62","1975.11","89.71","102.73","71"
"Stephens","1129","US-13257","13","257","26328","119","38","4288.21","144.33","467.18","123"
"Stewart","523","US-13259","13","259","6129","81","15","8533.2","244.74","962.64","59"
"Sumter","941","US-13261","13","261","29399","202","63","3200.79","214.29","68.03","20"
"Talbot","166","US-13263","13","263","6158","24","6","2695.68","97.43","97.43","6"
"Taliaferro","23","US-13265","13","265","1632","2","0","1409.31","0","122.55","2"
"Tattnall","851","US-13267","13","267","25411","62","11","3348.94","43.29","208.57","53"
"Taylor","216","US-13269","13","269","7958","32","11","2714.25","138.23","138.23","11"
"Telfair","396","US-13271","13","271","15644","40","20","2531.32","127.84","102.28","16"
"Terrell","331","US-13273","13","273","8467","74","32","3909.29","377.94","23.62","2"
"Thomas","1514","US-13275","13","275","44431","169","66","3407.53","148.54","135.04","60"
"Tift","1828","US-13277","13","277","40830","226","57","4477.1","139.6","308.6","126"
"Toombs","1364","US-13279","13","279","26983","105","51","5055.03","189.01","281.66","76"
"Towns","356","US-13281","13","281","12034","40","10","2958.28","83.1","407.18","49"
"Treutlen","263","US-13283","13","283","6829","30","11","3851.22","161.08","248.94","17"
"Troup","2855","US-13285","13","285","70414","316","101","4054.59","143.44","124.98","88"
"Turner","317","US-13287","13","287","8076","50","24","3925.21","297.18","260.03","21"
"Twiggs","199","US-13289","13","289","8086","48","9","2461.04","111.3","197.87","16"
"Union","806","US-13291","13","291","25335","85","21","3181.37","82.89","528.91","134"
"Unknown","2277","US-.",".",".","0","53","7","0","0","0","286"
"Upson","807","US-13293","13","293","26277","84","63","3071.13","239.75","190.28","50"
"Walker","1620","US-13295","13","295","69610","87","38","2327.25","54.59","188.19","131"
"Walton","1870","US-13297","13","297","95814","188","57","1951.7","59.49","111.67","107"
"Ware","1523","US-13299","13","299","35853","181","62","4247.9","172.93","147.83","53"
"Warren","158","US-13301","13","301","5210","25","5","3032.63","95.97","287.91","15"
"Washington","692","US-13303","13","303","20302","52","8","3408.53","39.4","182.25","37"
"Wayne","1159","US-13305","13","305","29974","110","31","3866.68","103.42","186.83","56"
"Webster","43","US-13307","13","307","2550","10","2","1686.27","78.43","39.22","1"
"Wheeler","348","US-13309","13","309","7909","20","12","4400.05","151.73","328.74","26"
"White","894","US-13311","13","311","31758","101","20","2815.04","62.98","277.1","88"
"Whitfield","4727","US-13313","13","313","104672","248","61","4516.01","58.28","262.73","275"
"Wilcox","249","US-13315","13","315","8790","51","23","2832.76","261.66","56.88","5"
"Wilkes","268","US-13317","13","317","10014","29","5","2676.25","49.93","69.9","7"
"Wilkinson","347","US-13319","13","319","8919","63","18","3890.57","201.82","179.39","16"
"Worth","549","US-13321","13","321","20142","92","30","2725.65","148.94","153.91","31"
