"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Chattooga","815","US-13055","13","55","24766","58","22","3290.8","88.83","318.99","79"
"Cherokee","6289","US-13057","13","57","266617","503","94","2358.81","35.26","158.28","422"
"Clarke","5218","US-13059","13","59","129779","234","45","4020.68","34.67","197.26","256"
"Clay","121","US-13061","13","61","2855","9","3","4238.18","105.08","35.03","1"
"Clayton","7182","US-13063","13","63","304838","646","163","2356.01","53.47","90.87","277"
"Clinch","391","US-13065","13","65","6656","28","9","5874.4","135.22","285.46","19"
"Cobb","20120","US-13067","13","67","790588","1827","435","2544.94","55.02","102.96","814"
"Coffee","2102","US-13069","13","69","43042","311","54","4883.6","125.46","225.36","97"
"Colquitt","1935","US-13071","13","71","45393","156","36","4262.77","79.31","158.61","72"
"Columbia","3883","US-13073","13","73","158631","186","62","2447.82","39.08","139.32","221"
"Cook","555","US-13075","13","75","17437","61","14","3182.89","80.29","74.55","13"
"Coweta","2687","US-13077","13","77","152001","136","52","1767.75","34.21","73.68","112"
"Crawford","171","US-13079","13","79","12228","27","5","1398.43","40.89","32.71","4"
"Crisp","589","US-13081","13","81","22289","76","19","2642.56","85.24","228.81","51"
"Dade","290","US-13083","13","83","16162","21","5","1794.33","30.94","80.44","13"
"Dawson","847","US-13085","13","85","27021","77","8","3134.6","29.61","148.03","40"
"DeKalb","19263","US-13089","13","89","793154","2144","373","2428.66","47.03","93.42","741"
"Decatur","1216","US-13087","13","87","26322","93","32","4619.71","121.57","360.91","95"
"Dodge","444","US-13091","13","91","20385","43","12","2178.07","58.87","181.51","37"
"Dooly","347","US-13093","13","93","13400","52","14","2589.55","104.48","126.87","17"
"Dougherty","3184","US-13095","13","95","89905","653","188","3541.52","209.11","66.74","60"
"Douglas","3693","US-13097","13","97","151906","423","70","2431.11","46.08","141.53","215"
"Early","515","US-13099","13","99","10146","39","33","5075.89","325.25","404.1","41"
"Echols","242","US-13101","13","101","3969","9","2","6097.25","50.39","75.59","3"
"Effingham","1523","US-13103","13","103","64026","100","26","2378.72","40.61","213.98","137"
"Elbert","710","US-13105","13","105","18945","48","5","3747.69","26.39","559.51","106"
"Emanuel","1115","US-13107","13","107","22664","79","32","4919.7","141.19","410.34","93"
"Evans","433","US-13109","13","109","10687","39","6","4051.65","56.14","187.14","20"
"Fannin","721","US-13111","13","111","26320","59","26","2739.36","98.78","421.73","111"
"Fayette","1931","US-13113","13","113","117544","111","52","1642.79","44.24","136.97","161"
"Floyd","3338","US-13115","13","115","99916","256","47","3340.81","47.04","271.23","271"
"Forsyth","4252","US-13117","13","117","252507","333","47","1683.91","18.61","89.5","226"
"Franklin","780","US-13119","13","119","23329","60","14","3343.48","60.01","235.76","55"
"Fulton","28258","US-13121","13","121","1099181","2462","581","2570.82","52.86","108.26","1190"
"Gilmer","882","US-13123","13","123","31417","80","13","2807.4","41.38","283.29","89"
"Glascock","40","US-13125","13","125","3025","4","2","1322.31","66.12","33.06","1"
"Glynn","3522","US-13127","13","127","86047","295","97","4093.11","112.73","127.84","110"
"Gordon","1923","US-13129","13","129","58049","119","40","3312.72","68.91","198.11","115"
"Grady","814","US-13131","13","131","24540","93","23","3317.03","93.72","248.57","61"
"Greene","521","US-13133","13","133","18717","58","24","2783.57","128.23","112.2","21"
"Gwinnett","28207","US-13135","13","135","971145","2740","418","2904.51","43.04","132.42","1286"
"Habersham","1741","US-13137","13","137","45800","227","71","3801.31","155.02","283.84","130"
"Hall","9677","US-13139","13","139","206349","997","159","4689.63","77.05","243.28","502"
"Hancock","399","US-13141","13","141","8193","66","43","4870.01","524.84","146.47","12"
"Haralson","520","US-13143","13","143","30722","29","9","1692.6","29.29","211.57","65"
"Harris","806","US-13145","13","145","34712","88","22","2321.96","63.38","60.5","21"
"Hart","529","US-13147","13","147","26107","67","13","2026.28","49.8","130.23","34"
"Heard","201","US-13149","13","149","12370","15","6","1624.9","48.5","88.92","11"
"Henry","5469","US-13151","13","151","239866","239","106","2280.02","44.19","116.73","280"
"Houston","3206","US-13153","13","153","157039","382","84","2041.53","53.49","96.15","151"
"Irwin","325","US-13155","13","155","9433","38","7","3445.35","74.21","402.84","38"
"Jackson","2087","US-13157","13","157","74700","174","35","2793.84","46.85","200.8","150"
"Jasper","228","US-13159","13","159","14199","22","4","1605.75","28.17","105.64","15"
"Jeff Davis","731","US-13161","13","161","15148","51","20","4825.72","132.03","138.63","21"
"Jefferson","817","US-13163","13","163","15313","78","30","5335.34","195.91","293.87","45"
"Jenkins","444","US-13165","13","165","8576","65","30","5177.24","349.81","524.72","45"
"Johnson","421","US-13167","13","167","9661","58","22","4357.73","227.72","134.56","13"
"Jones","579","US-13169","13","169","28591","49","11","2025.11","38.47","153.89","44"
"Lamar","382","US-13171","13","171","19347","42","19","1974.47","98.21","139.56","27"
"Lanier","297","US-13173","13","173","10351","15","6","2869.29","57.97","28.98","3"
"Laurens","1743","US-13175","13","175","47296","147","77","3685.3","162.8","321.38","152"
"Lee","716","US-13177","13","177","29971","105","26","2388.98","86.75","83.41","25"
"Liberty","1147","US-13179","13","179","61904","111","23","1852.87","37.15","98.54","61"
"Lincoln","215","US-13181","13","181","8125","24","7","2646.15","86.15","24.62","2"
"Long","257","US-13183","13","183","19915","18","3","1290.48","15.06","120.51","24"
"Lowndes","4012","US-13185","13","185","117878","206","85","3403.52","72.11","139.13","164"
"Lumpkin","945","US-13187","13","187","33802","94","14","2795.69","41.42","130.17","44"
"Macon","236","US-13193","13","193","12988","49","10","1817.06","76.99","69.29","9"
"Madison","721","US-13195","13","195","30177","58","8","2389.24","26.51","152.43","46"
"Marion","193","US-13197","13","197","8293","21","9","2327.26","108.53","48.23","4"
"McDuffie","620","US-13189","13","189","21597","72","14","2870.77","64.82","143.54","31"
"McIntosh","297","US-13191","13","191","14567","30","7","2038.85","48.05","96.11","14"
"Meriwether","560","US-13199","13","199","21020","74","14","2664.13","66.6","90.39","19"
"Miller","279","US-13201","13","201","5764","11","1","4840.39","17.35","537.82","31"
"Mitchell","826","US-13205","13","205","22056","152","45","3745.01","204.03","213.09","47"
"Monroe","711","US-13207","13","207","27727","88","53","2564.29","191.15","165.9","46"
"Montgomery","327","US-13209","13","209","9224","24","5","3545.1","54.21","379.44","35"
"Morgan","491","US-13211","13","211","19138","38","3","2565.58","15.68","78.38","15"
"Murray","859","US-13213","13","213","40261","53","6","2133.58","14.9","151.51","61"
"Muscogee","6122","US-13215","13","215","191626","671","171","3194.76","89.24","114.81","220"
"Newton","2647","US-13217","13","217","112354","277","92","2355.95","81.88","89.89","101"
"Non-GA Resident/Unknown State","16157","US-.",".",".","0","653","167","0","0","0","1112"
"Oconee","777","US-13219","13","219","41737","64","26","1861.66","62.29","126.99","53"
"Oglethorpe","351","US-13221","13","221","15240","47","11","2303.15","72.18","164.04","25"
"Paulding","2869","US-13223","13","223","172542","146","58","1662.78","33.62","69.55","120"
"Peach","685","US-13225","13","225","27375","108","25","2502.28","91.32","102.28","28"
"Pickens","636","US-13227","13","227","33530","58","10","1896.81","29.82","68.6","23"
"Pierce","623","US-13229","13","229","19545","82","22","3187.52","112.56","143.26","28"
"Pike","351","US-13231","13","231","18860","31","10","1861.08","53.02","185.58","35"
"Polk","1519","US-13233","13","233","43482","108","18","3493.4","41.4","197.78","86"
"Pulaski","319","US-13235","13","235","10893","37","22","2928.49","201.96","91.8","10"
"Putnam","722","US-13237","13","237","21885","69","25","3299.06","114.23","214.76","47"
"Quitman","34","US-13239","13","239","2294","7","1","1482.13","43.59","87.18","2"
"Rabun","378","US-13241","13","241","16986","48","11","2225.36","64.76","153.07","26"
"Randolph","331","US-13243","13","243","6754","55","29","4900.8","429.38","0","0"
"Richmond","7302","US-13245","13","245","202240","579","168","3610.56","83.07","183.45","371"
"Rockdale","1898","US-13247","13","247","94960","230","37","1998.74","38.96","70.56","67"
"Schley","106","US-13249","13","249","5275","16","2","2009.48","37.91","18.96","1"
"Screven","425","US-13251","13","251","13900","46","11","3057.55","79.14","237.41","33"
"Seminole","375","US-13253","13","253","8140","25","9","4606.88","110.57","319.41","26"
"Spalding","1373","US-13255","13","255","69110","191","62","1986.69","89.71","104.18","72"
"Stephens","1142","US-13257","13","257","26328","121","38","4337.59","144.33","497.57","131"
"Stewart","523","US-13259","13","259","6129","81","15","8533.2","244.74","962.64","59"
"Sumter","941","US-13261","13","261","29399","204","64","3200.79","217.69","57.83","17"
"Talbot","166","US-13263","13","263","6158","24","6","2695.68","97.43","97.43","6"
"Taliaferro","23","US-13265","13","265","1632","2","0","1409.31","0","122.55","2"
"Tattnall","854","US-13267","13","267","25411","62","11","3360.75","43.29","208.57","53"
"Taylor","216","US-13269","13","269","7958","32","11","2714.25","138.23","125.66","10"
"Telfair","396","US-13271","13","271","15644","40","21","2531.32","134.24","102.28","16"
"Terrell","333","US-13273","13","273","8467","74","32","3932.92","377.94","35.43","3"
"Thomas","1518","US-13275","13","275","44431","169","66","3416.53","148.54","128.29","57"
"Tift","1831","US-13277","13","277","40830","228","57","4484.45","139.6","279.21","114"
"Toombs","1374","US-13279","13","279","26983","106","51","5092.1","189.01","311.31","84"
"Towns","359","US-13281","13","281","12034","40","10","2983.21","83.1","373.94","45"
"Treutlen","267","US-13283","13","283","6829","30","11","3909.8","161.08","307.51","21"
"Troup","2861","US-13285","13","285","70414","316","102","4063.11","144.86","127.82","90"
"Turner","317","US-13287","13","287","8076","50","24","3925.21","297.18","260.03","21"
"Twiggs","199","US-13289","13","289","8086","48","9","2461.04","111.3","185.51","15"
"Union","823","US-13291","13","291","25335","86","21","3248.47","82.89","544.7","138"
"Unknown","2195","US-.",".",".","0","53","7","0","0","0","230"
"Upson","809","US-13293","13","293","26277","85","63","3078.74","239.75","190.28","50"
"Walker","1639","US-13295","13","295","69610","89","38","2354.55","54.59","196.81","137"
"Walton","1883","US-13297","13","297","95814","192","57","1965.27","59.49","116.89","112"
"Ware","1525","US-13299","13","299","35853","181","62","4253.48","172.93","133.88","48"
"Warren","159","US-13301","13","301","5210","25","5","3051.82","95.97","307.1","16"
"Washington","692","US-13303","13","303","20302","53","8","3408.53","39.4","187.17","38"
"Wayne","1162","US-13305","13","305","29974","110","31","3876.69","103.42","193.5","58"
"Webster","43","US-13307","13","307","2550","10","2","1686.27","78.43","39.22","1"
"Wheeler","348","US-13309","13","309","7909","20","12","4400.05","151.73","290.81","23"
"White","902","US-13311","13","311","31758","101","20","2840.23","62.98","270.8","86"
"Whitfield","4739","US-13313","13","313","104672","248","61","4527.48","58.28","264.64","277"
"Wilcox","249","US-13315","13","315","8790","51","24","2832.76","273.04","56.88","5"
"Wilkes","269","US-13317","13","317","10014","29","5","2686.24","49.93","69.9","7"
"Wilkinson","347","US-13319","13","319","8919","65","18","3890.57","201.82","168.18","15"
"Worth","552","US-13321","13","321","20142","94","30","2740.54","148.94","158.87","32"
