"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Hart","528","US-13147","13","147","26107","67","13","2022.45","49.8","141.72","37"
"Heard","201","US-13149","13","149","12370","15","6","1624.9","48.5","88.92","11"
"Henry","5416","US-13151","13","151","239866","231","104","2257.93","43.36","115.9","278"
"Houston","3195","US-13153","13","153","157039","381","84","2034.53","53.49","104.43","164"
"Irwin","323","US-13155","13","155","9433","38","5","3424.15","53.01","424.04","40"
"Jackson","2066","US-13157","13","157","74700","169","34","2765.73","45.52","212.85","159"
"Jasper","225","US-13159","13","159","14199","21","4","1584.62","28.17","91.56","13"
"Jeff Davis","730","US-13161","13","161","15148","50","20","4819.12","132.03","145.23","22"
"Jefferson","815","US-13163","13","163","15313","77","30","5322.28","195.91","326.52","50"
"Jenkins","438","US-13165","13","165","8576","63","30","5107.28","349.81","489.74","42"
"Johnson","420","US-13167","13","167","9661","58","22","4347.38","227.72","124.21","12"
"Jones","573","US-13169","13","169","28591","49","10","2004.13","34.98","146.9","42"
"Lamar","381","US-13171","13","171","19347","42","19","1969.3","98.21","149.89","29"
"Lanier","297","US-13173","13","173","10351","15","6","2869.29","57.97","28.98","3"
"Laurens","1719","US-13175","13","175","47296","143","75","3634.56","158.58","287.55","136"
"Lee","710","US-13177","13","177","29971","105","26","2368.96","86.75","80.08","24"
"Liberty","1143","US-13179","13","179","61904","110","23","1846.41","37.15","105","65"
"Lincoln","214","US-13181","13","181","8125","24","7","2633.85","86.15","49.23","4"
"Long","256","US-13183","13","183","19915","18","3","1285.46","15.06","120.51","24"
"Lowndes","3987","US-13185","13","185","117878","206","84","3382.31","71.26","126.4","149"
"Lumpkin","940","US-13187","13","187","33802","93","14","2780.9","41.42","142","48"
"Macon","236","US-13193","13","193","12988","49","10","1817.06","76.99","69.29","9"
"Madison","714","US-13195","13","195","30177","58","8","2366.04","26.51","159.06","48"
"Marion","193","US-13197","13","197","8293","21","9","2327.26","108.53","72.35","6"
"McDuffie","615","US-13189","13","189","21597","70","14","2847.62","64.82","125.02","27"
"McIntosh","296","US-13191","13","191","14567","30","7","2031.99","48.05","102.97","15"
"Meriwether","558","US-13199","13","199","21020","73","14","2654.61","66.6","90.39","19"
"Miller","278","US-13201","13","201","5764","10","1","4823.04","17.35","607.22","35"
"Mitchell","824","US-13205","13","205","22056","152","45","3735.94","204.03","222.16","49"
"Monroe","706","US-13207","13","207","27727","86","52","2546.25","187.54","169.51","47"
"Montgomery","323","US-13209","13","209","9224","24","5","3501.73","54.21","336.08","31"
"Morgan","489","US-13211","13","211","19138","38","3","2555.13","15.68","73.15","14"
"Murray","853","US-13213","13","213","40261","52","6","2118.68","14.9","144.06","58"
"Muscogee","6100","US-13215","13","215","191626","670","171","3183.28","89.24","114.81","220"
"Newton","2639","US-13217","13","217","112354","276","91","2348.83","80.99","89.89","101"
"Non-GA Resident/Unknown State","16147","US-.",".",".","0","645","163","0","0","0","1239"
"Oconee","771","US-13219","13","219","41737","64","26","1847.28","62.29","131.78","55"
"Oglethorpe","346","US-13221","13","221","15240","45","11","2270.34","72.18","170.6","26"
"Paulding","2860","US-13223","13","223","172542","144","58","1657.57","33.62","71.29","123"
"Peach","684","US-13225","13","225","27375","107","25","2498.63","91.32","109.59","30"
"Pickens","632","US-13227","13","227","33530","57","10","1884.88","29.82","74.56","25"
"Pierce","621","US-13229","13","229","19545","82","22","3177.28","112.56","143.26","28"
"Pike","348","US-13231","13","231","18860","31","10","1845.17","53.02","174.97","33"
"Polk","1516","US-13233","13","233","43482","107","18","3486.5","41.4","232.28","101"
"Pulaski","318","US-13235","13","235","10893","37","22","2919.31","201.96","82.62","9"
"Putnam","715","US-13237","13","237","21885","69","25","3267.08","114.23","191.91","42"
"Quitman","34","US-13239","13","239","2294","7","1","1482.13","43.59","87.18","2"
"Rabun","378","US-13241","13","241","16986","48","10","2225.36","58.87","306.13","52"
"Randolph","331","US-13243","13","243","6754","55","29","4900.8","429.38","0","0"
"Richmond","7270","US-13245","13","245","202240","577","167","3594.74","82.58","191.85","388"
"Rockdale","1896","US-13247","13","247","94960","227","37","1996.63","38.96","74.77","71"
"Schley","106","US-13249","13","249","5275","16","2","2009.48","37.91","18.96","1"
"Screven","425","US-13251","13","251","13900","46","11","3057.55","79.14","302.16","42"
"Seminole","373","US-13253","13","253","8140","25","9","4582.31","110.57","356.27","29"
"Spalding","1364","US-13255","13","255","69110","189","62","1973.67","89.71","115.76","80"
"Stephens","1123","US-13257","13","257","26328","119","38","4265.42","144.33","520.36","137"
"Stewart","523","US-13259","13","259","6129","81","15","8533.2","244.74","962.64","59"
"Sumter","941","US-13261","13","261","29399","202","63","3200.79","214.29","68.03","20"
"Talbot","166","US-13263","13","263","6158","24","6","2695.68","97.43","113.67","7"
"Taliaferro","23","US-13265","13","265","1632","2","0","1409.31","0","122.55","2"
"Tattnall","850","US-13267","13","267","25411","62","11","3345.01","43.29","220.38","56"
"Taylor","217","US-13269","13","269","7958","32","11","2726.82","138.23","163.36","13"
"Telfair","396","US-13271","13","271","15644","40","20","2531.32","127.84","115.06","18"
"Terrell","331","US-13273","13","273","8467","74","32","3909.29","377.94","23.62","2"
"Thomas","1510","US-13275","13","275","44431","169","66","3398.53","148.54","132.79","59"
"Tift","1823","US-13277","13","277","40830","226","57","4464.85","139.6","306.15","125"
"Toombs","1360","US-13279","13","279","26983","105","51","5040.21","189.01","274.25","74"
"Towns","351","US-13281","13","281","12034","40","10","2916.74","83.1","440.42","53"
"Treutlen","264","US-13283","13","283","6829","30","11","3865.87","161.08","263.58","18"
"Troup","2850","US-13285","13","285","70414","316","101","4047.49","143.44","122.13","86"
"Turner","317","US-13287","13","287","8076","50","24","3925.21","297.18","260.03","21"
"Twiggs","199","US-13289","13","289","8086","48","9","2461.04","111.3","197.87","16"
"Union","803","US-13291","13","291","25335","84","21","3169.53","82.89","556.54","141"
"Unknown","2272","US-.",".",".","0","52","6","0","0","0","274"
"Upson","807","US-13293","13","293","26277","84","63","3071.13","239.75","205.5","54"
"Walker","1618","US-13295","13","295","69610","87","38","2324.38","54.59","195.37","136"
"Walton","1867","US-13297","13","297","95814","186","57","1948.57","59.49","113.76","109"
"Ware","1522","US-13299","13","299","35853","181","62","4245.11","172.93","150.62","54"
"Warren","158","US-13301","13","301","5210","25","5","3032.63","95.97","326.3","17"
"Washington","689","US-13303","13","303","20302","52","8","3393.75","39.4","167.47","34"
"Wayne","1156","US-13305","13","305","29974","110","31","3856.68","103.42","190.16","57"
"Webster","43","US-13307","13","307","2550","10","2","1686.27","78.43","39.22","1"
"Wheeler","347","US-13309","13","309","7909","20","11","4387.41","139.08","316.1","25"
"White","892","US-13311","13","311","31758","101","19","2808.74","59.83","333.77","106"
"Whitfield","4722","US-13313","13","313","104672","248","61","4511.24","58.28","264.64","277"
"Wilcox","249","US-13315","13","315","8790","51","23","2832.76","261.66","56.88","5"
"Wilkes","268","US-13317","13","317","10014","29","5","2676.25","49.93","69.9","7"
"Wilkinson","346","US-13319","13","319","8919","63","18","3879.36","201.82","168.18","15"
"Worth","547","US-13321","13","321","20142","92","30","2715.72","148.94","153.91","31"
