"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Cobb","21814","US-13067","13","67","790588","1964","454","2759.21","57.43","129.4","1023"
"Coffee","2244","US-13069","13","69","43042","325","60","5213.51","139.4","199.8","86"
"Colquitt","2123","US-13071","13","71","45393","166","39","4676.93","85.92","288.59","131"
"Columbia","4351","US-13073","13","73","158631","199","64","2742.84","40.35","214.33","340"
"Cook","582","US-13075","13","75","17437","61","16","3337.73","91.76","103.23","18"
"Coweta","2957","US-13077","13","77","152001","145","63","1945.38","41.45","98.68","150"
"Crawford","195","US-13079","13","79","12228","29","6","1594.7","49.07","114.49","14"
"Crisp","642","US-13081","13","81","22289","83","23","2880.34","103.19","152.54","34"
"Dade","348","US-13083","13","83","16162","22","6","2153.2","37.12","235.12","38"
"Dawson","909","US-13085","13","85","27021","86","11","3364.05","40.71","170.24","46"
"DeKalb","21049","US-13089","13","89","793154","2309","397","2653.84","50.05","141.21","1120"
"Decatur","1291","US-13087","13","87","26322","100","34","4904.64","129.17","205.15","54"
"Dodge","605","US-13091","13","91","20385","53","16","2967.87","78.49","676.97","138"
"Dooly","370","US-13093","13","93","13400","56","18","2761.19","134.33","134.33","18"
"Dougherty","3296","US-13095","13","95","89905","674","191","3666.09","212.45","68.96","62"
"Douglas","4078","US-13097","13","97","151906","464","72","2684.55","47.4","138.24","210"
"Early","551","US-13099","13","99","10146","44","35","5430.71","344.96","315.4","32"
"Echols","246","US-13101","13","101","3969","9","2","6198.03","50.39","75.59","3"
"Effingham","1796","US-13103","13","103","64026","114","28","2805.11","43.73","298.32","191"
"Elbert","767","US-13105","13","105","18945","57","9","4048.56","47.51","242.81","46"
"Emanuel","1202","US-13107","13","107","22664","85","37","5303.57","163.25","273.56","62"
"Evans","480","US-13109","13","109","10687","44","7","4491.44","65.5","243.29","26"
"Fannin","822","US-13111","13","111","26320","73","28","3123.1","106.38","262.16","69"
"Fayette","2123","US-13113","13","113","117544","128","57","1806.13","48.49","110.6","130"
"Floyd","3912","US-13115","13","115","99916","291","59","3915.29","59.05","424.36","424"
"Forsyth","4700","US-13117","13","117","252507","355","53","1861.33","20.99","94.25","238"
"Franklin","924","US-13119","13","119","23329","66","18","3960.74","77.16","475.8","111"
"Fulton","30926","US-13121","13","121","1099181","2594","619","2813.55","56.31","149.93","1648"
"Gilmer","1030","US-13123","13","123","31417","94","23","3278.48","73.21","327.85","103"
"Glascock","49","US-13125","13","125","3025","4","2","1619.83","66.12","264.46","8"
"Glynn","3716","US-13127","13","127","86047","317","104","4318.57","120.86","158.05","136"
"Gordon","2326","US-13129","13","129","58049","131","45","4006.96","77.52","520.25","302"
"Grady","853","US-13131","13","131","24540","99","25","3475.96","101.87","85.57","21"
"Greene","569","US-13133","13","133","18717","61","25","3040.02","133.57","85.48","16"
"Gwinnett","30383","US-13135","13","135","971145","2868","442","3128.58","45.51","153.22","1488"
"Habersham","1870","US-13137","13","137","45800","242","77","4082.97","168.12","157.21","72"
"Hall","10605","US-13139","13","139","206349","1085","173","5139.35","83.84","228.25","471"
"Hancock","414","US-13141","13","141","8193","68","44","5053.09","537.04","97.64","8"
"Haralson","635","US-13143","13","143","30722","31","10","2066.92","32.55","224.59","69"
"Harris","850","US-13145","13","145","34712","92","25","2448.72","72.02","83.54","29"
"Hart","574","US-13147","13","147","26107","71","16","2198.64","61.29","99.59","26"
"Heard","227","US-13149","13","149","12370","15","6","1835.08","48.5","169.77","21"
"Henry","6163","US-13151","13","151","239866","279","112","2569.35","46.69","149.67","359"
"Houston","3588","US-13153","13","153","157039","393","94","2284.78","59.86","176.39","277"
"Irwin","357","US-13155","13","155","9433","41","8","3784.59","84.81","169.62","16"
"Jackson","2361","US-13157","13","157","74700","192","40","3160.64","53.55","257.03","192"
"Jasper","246","US-13159","13","159","14199","20","4","1732.52","28.17","77.47","11"
"Jeff Davis","787","US-13161","13","161","15148","63","23","5195.41","151.84","257.46","39"
"Jefferson","853","US-13163","13","163","15313","82","33","5570.43","215.5","150.2","23"
"Jenkins","467","US-13165","13","165","8576","65","32","5445.43","373.13","116.6","10"
"Johnson","440","US-13167","13","167","9661","60","22","4554.39","227.72","62.11","6"
"Jones","642","US-13169","13","169","28591","55","16","2245.46","55.96","118.92","34"
"Lamar","421","US-13171","13","171","19347","45","20","2176.05","103.38","149.89","29"
"Lanier","318","US-13173","13","173","10351","16","7","3072.17","67.63","57.97","6"
"Laurens","1975","US-13175","13","175","47296","170","86","4175.83","181.83","274.86","130"
"Lee","747","US-13177","13","177","29971","109","29","2492.41","96.76","66.73","20"
"Liberty","1234","US-13179","13","179","61904","117","25","1993.41","40.39","88.85","55"
"Lincoln","234","US-13181","13","181","8125","27","7","2880","86.15","147.69","12"
"Long","277","US-13183","13","183","19915","18","4","1390.91","20.09","60.26","12"
"Lowndes","4451","US-13185","13","185","117878","214","85","3775.94","72.11","252.8","298"
"Lumpkin","1038","US-13187","13","187","33802","100","15","3070.82","44.38","165.67","56"
"Macon","248","US-13193","13","193","12988","49","10","1909.45","76.99","53.9","7"
"Madison","783","US-13195","13","195","30177","65","11","2594.69","36.45","142.49","43"
"Marion","196","US-13197","13","197","8293","23","9","2363.44","108.53","24.12","2"
"McDuffie","676","US-13189","13","189","21597","77","15","3130.06","69.45","134.28","29"
"McIntosh","304","US-13191","13","191","14567","32","7","2086.91","48.05","41.19","6"
"Meriwether","595","US-13199","13","199","21020","78","16","2830.64","76.12","137.96","29"
"Miller","309","US-13201","13","201","5764","14","2","5360.86","34.7","260.24","15"
"Mitchell","850","US-13205","13","205","22056","154","45","3853.83","204.03","45.34","10"
"Monroe","754","US-13207","13","207","27727","88","53","2719.37","191.15","97.38","27"
"Montgomery","388","US-13209","13","209","9224","27","10","4206.42","108.41","433.65","40"
"Morgan","525","US-13211","13","211","19138","40","6","2743.23","31.35","109.73","21"
"Murray","1028","US-13213","13","213","40261","62","9","2553.34","22.35","337.8","136"
"Muscogee","6348","US-13215","13","215","191626","693","174","3312.7","90.8","73.58","141"
"Newton","2850","US-13217","13","217","112354","297","95","2536.63","84.55","100.57","113"
"Non-GA Resident/Unknown State","14440","US-.",".",".","0","679","183","0","0","0","1241"
"Oconee","865","US-13219","13","219","41737","70","30","2072.5","71.88","146.15","61"
"Oglethorpe","416","US-13221","13","221","15240","47","13","2729.66","85.3","249.34","38"
"Paulding","3129","US-13223","13","223","172542","155","60","1813.47","34.77","92.15","159"
"Peach","769","US-13225","13","225","27375","112","26","2809.13","94.98","230.14","63"
"Pickens","763","US-13227","13","227","33530","67","10","2275.57","29.82","298.24","100"
"Pierce","677","US-13229","13","229","19545","83","24","3463.8","122.79","204.66","40"
"Pike","385","US-13231","13","231","18860","31","11","2041.36","58.32","111.35","21"
"Polk","1701","US-13233","13","233","43482","131","28","3911.96","64.39","312.77","136"
"Pulaski","335","US-13235","13","235","10893","39","23","3075.37","211.14","137.7","15"
"Putnam","788","US-13237","13","237","21885","75","27","3600.64","123.37","150.79","33"
"Quitman","38","US-13239","13","239","2294","7","1","1656.5","43.59","0","0"
"Rabun","425","US-13241","13","241","16986","54","11","2502.06","64.76","100.08","17"
"Randolph","339","US-13243","13","243","6754","56","29","5019.25","429.38","29.61","2"
"Richmond","7926","US-13245","13","245","202240","626","182","3919.11","89.99","182.46","369"
"Rockdale","2116","US-13247","13","247","94960","266","40","2228.31","42.12","163.23","155"
"Schley","109","US-13249","13","249","5275","16","2","2066.35","37.91","37.91","2"
"Screven","451","US-13251","13","251","13900","47","11","3244.6","79.14","115.11","16"
"Seminole","392","US-13253","13","253","8140","31","11","4815.72","135.14","196.56","16"
"Spalding","1576","US-13255","13","255","69110","207","62","2280.42","89.71","206.92","143"
"Stephens","1265","US-13257","13","257","26328","130","41","4804.77","155.73","269.67","71"
"Stewart","535","US-13259","13","259","6129","81","16","8728.99","261.05","212.11","13"
"Sumter","959","US-13261","13","261","29399","206","68","3262.02","231.3","37.42","11"
"Talbot","174","US-13263","13","263","6158","26","8","2825.59","129.91","113.67","7"
"Taliaferro","27","US-13265","13","265","1632","2","0","1654.41","0","122.55","2"
"Tattnall","922","US-13267","13","267","25411","66","14","3628.35","55.09","181.02","46"
"Taylor","229","US-13269","13","269","7958","32","12","2877.61","150.79","75.4","6"
"Telfair","502","US-13271","13","271","15644","44","24","3208.9","153.41","575.3","90"
"Terrell","340","US-13273","13","273","8467","74","32","4015.59","377.94","59.05","5"
"Thomas","1600","US-13275","13","275","44431","175","69","3601.09","155.3","121.54","54"
"Tift","1950","US-13277","13","277","40830","238","63","4775.9","154.3","176.34","72"
"Toombs","1477","US-13279","13","279","26983","112","56","5473.82","207.54","233.48","63"
"Towns","431","US-13281","13","281","12034","53","13","3581.52","108.03","390.56","47"
"Treutlen","309","US-13283","13","283","6829","33","11","4524.82","161.08","541.81","37"
"Troup","3044","US-13285","13","285","70414","333","106","4323","150.54","163.32","115"
"Turner","334","US-13287","13","287","8076","51","24","4135.71","297.18","86.68","7"
"Twiggs","216","US-13289","13","289","8086","52","10","2671.28","123.67","136.04","11"
"Union","883","US-13291","13","291","25335","93","25","3485.3","98.68","153.94","39"
"Unknown","1950","US-.",".",".","0","34","5","0","0","0","260"
"Upson","833","US-13293","13","293","26277","97","70","3170.07","266.39","57.08","15"
"Walker","1861","US-13295","13","295","69610","96","43","2673.47","61.77","268.64","187"
"Walton","2327","US-13297","13","297","95814","227","68","2428.66","70.97","158.64","152"
"Ware","1733","US-13299","13","299","35853","184","63","4833.63","175.72","354.22","127"
"Warren","164","US-13301","13","301","5210","26","5","3147.79","95.97","57.58","3"
"Washington","760","US-13303","13","303","20302","55","13","3743.47","64.03","251.21","51"
"Wayne","1231","US-13305","13","305","29974","115","33","4106.89","110.1","140.12","42"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","39.22","1"
"Wheeler","368","US-13309","13","309","7909","20","16","4652.93","202.3","278.16","22"
"White","997","US-13311","13","311","31758","105","23","3139.37","72.42","107.06","34"
"Whitfield","5383","US-13313","13","313","104672","269","64","5142.73","61.14","467.17","489"
"Wilcox","256","US-13315","13","315","8790","52","25","2912.4","284.41","125.14","11"
"Wilkes","295","US-13317","13","317","10014","32","6","2945.88","59.92","229.68","23"
"Wilkinson","368","US-13319","13","319","8919","69","17","4126.02","190.6","134.54","12"
"Worth","605","US-13321","13","321","20142","102","32","3003.67","158.87","129.08","26"
