"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Charlton","2020-07-06","24","790","7","83","30.7","18.2"
"Charlton","2020-07-07","54","844","5","88","29.6","18.3"
"Charlton","2020-07-08","81","925","14","102","31.5","19"
"Charlton","2020-07-09","43","968","12","114","32.5","20.5"
"Charlton","2020-07-10","51","1019","14","128","33.2","22.2"
"Charlton","2020-07-11","27","1046","7","135","29.8","23.5"
"Charlton","2020-07-12","9","1055","1","136","21.2","24.3"
"Charlton","2020-07-13","47","1102","11","147","20.3","25.5"
"Charlton","2020-07-14","57","1159","19","166","23.8","26.7"
"Charlton","2020-07-15","45","1204","18","184","27","29.2"
"Charlton","2020-07-16","34","1238","5","189","25.1","28.8"
"Charlton","2020-07-17","45","1283","10","199","24.4","28.8"
"Charlton","2020-07-18","24","1307","8","207","25.4","27.6"
"Charlton","2020-07-19","7","1314","1","208","25.9","23.5"
"Charlton","2020-07-20","30","1344","12","220","28.3","24.3"
"Charlton","2020-07-21","63","1407","11","231","26","24.9"
"Charlton","2020-07-22","56","1463","10","241","22.8","24.9"
"Charlton","2020-07-23","49","1512","17","258","25.7","25.4"
"Charlton","2020-07-24","36","1548","11","269","26.9","25.6"
"Charlton","2020-07-25","18","1566","2","271","23.7","24.6"
"Charlton","2020-07-26","5","1571","1","272","24.5","25.2"
"Charlton","2020-07-27","65","1636","21","293","23.4","25.8"
"Charlton","2020-07-28","46","1682","14","307","25.3","25.6"
"Charlton","2020-07-29","34","1716","3","310","24","23.4"
"Charlton","2020-07-30","123","1839","11","321","20.3","23"
"Charlton","2020-07-31","21","1860","4","325","18.7","22.8"
"Charlton","2020-08-01","4","1864","1","326","20.7","22.2"
"Charlton","2020-08-02","13","1877","5","331","23.3","23.9"
"Charlton","2020-08-03","44","1921","5","336","20.3","21.9"
"Charlton","2020-08-04","54","1975","6","342","17.5","21.4"
"Charlton","2020-08-05","60","2035","9","351","18.4","21.2"
"Charlton","2020-08-06","204","2239","10","361","17.8","19.1"
"Charlton","2020-08-07","46","2285","8","369","17.6","18.1"
"Charlton","2020-08-08","4","2289","1","370","17.6","19.1"
"Charlton","2020-08-09","7","2296","1","371","14.2","18.7"
"Charlton","2020-08-10","55","2351","6","377","14.1","17.2"
"Charlton","2020-08-11","24","2375","7","384","16.7","17.1"
"Charlton","2020-08-12","94","2469","31","415","19.2","18.8"
"Charlton","2020-08-13","194","2663","8","423","19.1","18.5"
"Charlton","2020-08-14","97","2760","6","429","17.5","17.6"
"Charlton","2020-08-15","6","2766","0","429","13.9","15.8"
"Charlton","2020-08-16","42","2808","3","432","12.9","13.5"
"Charlton","2020-08-17","24","2832","1","433","12","13"
"Charlton","2020-08-18","79","2911","15","448","10.5","13.6"
"Charlton","2020-08-19","198","3109","9","457","6.5","12.8"
"Charlton","2020-08-20","148","3257","13","470","7.1","13.1"
"Charlton","2020-08-21","68","3325","2","472","6.7","12.1"
"Charlton","2020-08-22","6","3331","0","472","6.7","10.3"
"Charlton","2020-08-23","8","3339","3","475","11","12"
"Charlton","2020-08-24","31","3370","2","477","11.3","11.6"
"Charlton","2020-08-25","120","3490","4","481","9.1","9.8"
"Charlton","2020-08-26","211","3701","9","490","9","7.7"
"Charlton","2020-08-27","188","3889","15","505","8.9","8"
"Charlton","2020-08-28","26","3915","0","505","8.5","7.6"
"Charlton","2020-08-29","10","3925","2","507","11.4","9"
"Charlton","2020-08-30","14","3939","4","511","10.1","10.5"
"Charlton","2020-08-31","34","3973","2","513","10","10.7"
"Charlton","2020-09-01","62","4035","2","515","10","9.5"
"Charlton","2020-09-02","45","4080","2","517","10","9.5"
"Charlton","2020-09-03","66","4146","3","520","9.5","9.2"
"Charlton","2020-09-04","21","4167","0","520","9.5","9"
"Charlton","2020-09-05","25","4192","1","521","7.2","9.3"
"Charlton","2020-09-06","5","4197","0","521","3.2","6.6"
"Charlton","2020-09-07","12","4209","0","521","2.3","6.2"
"Charlton","2020-09-08","33","4242","1","522","2.3","6.1"
"Charlton","2020-09-09","46","4288","2","524","2.3","6.1"
"Charlton","2020-09-10","65","4353","8","532","3.4","6.5"
"Charlton","2020-09-11","51","4404","2","534","3.9","6.7"
"Charlton","2020-09-12","6","4410","1","535","5.8","6.5"
"Charlton","2020-09-13","6","4416","1","536","8.1","5.6"
"Charlton","2020-09-14","25","4441","0","536","8.1","5.2"
"Charlton","2020-09-15","39","4480","2","538","8.4","5.4"
"Charlton","2020-09-16","27","4507","1","539","8.3","5.3"
"Charlton","2020-09-17","45","4552","2","541","7.2","5.3"
"Charlton","2020-09-18","11","4563","2","543","9.3","6.6"
"Charlton","2020-09-19","4","4567","0","543","6.9","6.3"
"Charlton","2020-09-20","7","4574","1","544","6.5","7.3"
"Charlton","2020-09-21","23","4597","2","546","7.8","8"
"Charlton","2020-09-22","52","4649","5","551","8.4","8.4"
"Charlton","2020-09-23","23","4672","3","554","9.8","9"
"Charlton","2020-09-24","47","4719","7","561","11.2","9.2"
"Charlton","2020-09-25","22","4741","1","562","9.3","9.3"
"Charlton","2020-09-26","18","4759","0","562","9.3","8.1"
"Charlton","2020-09-27","1","4760","0","562","7.3","6.9"
"Charlton","2020-09-28","23","4783","2","564","7.3","7.5"
"Charlton","2020-09-29","21","4804","2","566","7.2","7.8"
"Charlton","2020-09-30","30","4834","1","567","5.9","7.8"
"Charlton","2020-10-01","5","4839","0","567","3.7","7.5"
"Charlton","2020-10-02","10","4849","0","567","3.1","6.2"
"Charlton","2020-10-03","0","4849","0","567","3.1","6.2"
"Charlton","2020-10-04","2","4851","0","567","3.1","5.2"
"Charlton","2020-10-05","26","4877","0","567","1.8","4.5"
"Charlton","2020-10-06","18","4895","0","567","0.5","3.9"
"Charlton","2020-10-07","22","4917","1","568","0.6","3.3"
"Charlton","2020-10-08","24","4941","0","568","0.6","2.2"
"Charlton","2020-10-09","72","5013","1","569","0.8","2"
"Charlton","2020-10-10","4","5017","0","569","0.8","2"
"Charlton","2020-10-11","15","5032","2","571","2.8","2.9"
"Charlton","2020-10-12","11","5043","1","572","4.1","2.9"
"Charlton","2020-10-13","16","5059","1","573","4.9","2.7"
"Charlton","2020-10-14","41","5100","0","573","4.3","2.5"
"Charlton","2020-10-15","14","5114","1","574","5.3","3"
"Charlton","2020-10-16","17","5131","0","574","5.1","3"
"Charlton","2020-10-17","5","5136","0","574","5.1","3"
"Charlton","2020-10-18","3","5139","0","574","3.2","3"
"Charlton","2020-10-19","22","5161","0","574","1.9","3"
"Charlton","2020-10-20","34","5195","0","574","1","3"
"Charlton","2020-10-21","18","5213","0","574","1","2.7"
"Charlton","2020-10-22","9","5222","2","576","3.2","4.2"
"Charlton","2020-10-23","24","5246","0","576","3.2","4.1"
"Charlton","2020-10-24","3","5249","0","576","3.2","4.1"
"Charlton","2020-10-25","4","5253","0","576","3.2","3.2"
"Charlton","2020-10-26","13","5266","0","576","3.2","2.5"
"Charlton","2020-10-27","7","5273","2","578","7.3","4.1"
"Charlton","2020-10-28","10","5283","1","579","8.7","4.9"
"Charlton","2020-10-29","7","5290","0","579","5.5","4.3"
"Charlton","2020-10-30","0","5290","0","579","5.5","4.3"
"Charlton","2020-10-31","0","5290","0","579","5.5","4.3"
"Chatham","2020-02-01","0","0","0","0",".","."
"Chatham","2020-02-02","0","0","0","0",".","."
"Chatham","2020-02-03","0","0","0","0",".","."
"Chatham","2020-02-04","0","0","0","0",".","."
"Chatham","2020-02-05","0","0","0","0",".","."
"Chatham","2020-02-06","0","0","0","0",".","."
"Chatham","2020-02-07","0","0","0","0","0","."
"Chatham","2020-02-08","0","0","0","0","0","."
"Chatham","2020-02-09","0","0","0","0","0","."
"Chatham","2020-02-10","2","2","0","0","0","."
"Chatham","2020-02-11","0","2","0","0","0","."
"Chatham","2020-02-12","0","2","0","0","0","."
"Chatham","2020-02-13","0","2","0","0","0","."
"Chatham","2020-02-14","0","2","0","0","0","0"
"Chatham","2020-02-15","0","2","0","0","0","0"
"Chatham","2020-02-16","0","2","0","0","0","0"
"Chatham","2020-02-17","0","2","0","0","0","0"
"Chatham","2020-02-18","0","2","0","0","0","0"
"Chatham","2020-02-19","0","2","0","0","0","0"
"Chatham","2020-02-20","0","2","0","0","0","0"
"Chatham","2020-02-21","0","2","0","0","0","0"
"Chatham","2020-02-22","0","2","0","0","0","0"
"Chatham","2020-02-23","0","2","0","0","0","0"
"Chatham","2020-02-24","0","2","0","0","0","0"
"Chatham","2020-02-25","0","2","0","0","0","0"
"Chatham","2020-02-26","0","2","0","0","0","0"
"Chatham","2020-02-27","1","3","1","1","14.3","7.1"
"Chatham","2020-02-28","0","3","0","1","14.3","7.1"
"Chatham","2020-02-29","0","3","0","1","14.3","7.1"
"Chatham","2020-03-01","0","3","0","1","14.3","7.1"
"Chatham","2020-03-02","0","3","0","1","14.3","7.1"
"Chatham","2020-03-03","0","3","0","1","14.3","7.1"
"Chatham","2020-03-04","0","3","0","1","14.3","7.1"
"Chatham","2020-03-05","0","3","0","1","0","7.1"
"Chatham","2020-03-06","2","5","0","1","0","7.1"
"Chatham","2020-03-07","0","5","0","1","0","7.1"
"Chatham","2020-03-08","0","5","0","1","0","7.1"
"Chatham","2020-03-09","2","7","0","1","0","7.1"
"Chatham","2020-03-10","1","8","0","1","0","7.1"
"Chatham","2020-03-11","1","9","0","1","0","7.1"
"Chatham","2020-03-12","22","31","0","1","0","0"
"Chatham","2020-03-13","34","65","1","2","0.4","0.2"
"Chatham","2020-03-14","38","103","0","2","0.4","0.2"
"Chatham","2020-03-15","58","161","0","2","0.4","0.2"
"Chatham","2020-03-16","76","237","3","5","1","0.5"
"Chatham","2020-03-17","74","311","1","6","1.2","0.6"
"Chatham","2020-03-18","76","387","7","13","2.5","1.2"
"Chatham","2020-03-19","28","415","5","18","5","2.5"
"Chatham","2020-03-20","74","489","5","23","5.6","3"
"Chatham","2020-03-21","47","536","1","24","5.9","3.2"
"Chatham","2020-03-22","40","576","3","27","7","3.7"
"Chatham","2020-03-23","87","663","10","37","8","4.5"
"Chatham","2020-03-24","107","770","7","44","8.8","5"
"Chatham","2020-03-25","107","877","6","50","8.3","5.4"
"Chatham","2020-03-26","104","981","9","59","7","6"
"Chatham","2020-03-27","99","1080","16","75","8.3","6.9"
"Chatham","2020-03-28","19","1099","1","76","8.7","7.3"
"Chatham","2020-03-29","22","1121","5","81","10.9","8.9"
"Chatham","2020-03-30","103","1224","10","91","10.7","9.4"
"Chatham","2020-03-31","79","1303","7","98","11","9.9"
"Chatham","2020-04-01","87","1390","11","109","12","10.1"
"Chatham","2020-04-02","73","1463","6","115","11.9","9.4"
"Chatham","2020-04-03","106","1569","8","123","10.7","9.5"
"Chatham","2020-04-04","33","1602","2","125","10.8","9.8"
"Chatham","2020-04-05","39","1641","6","131","9.8","10.3"
"Chatham","2020-04-06","149","1790","7","138","9.1","9.9"
"Chatham","2020-04-07","113","1903","5","143","8.4","9.7"
"Chatham","2020-04-08","119","2022","7","150","7.5","9.7"
"Chatham","2020-04-09","115","2137","10","160","7.5","9.7"
"Chatham","2020-04-10","95","2232","2","162","6.8","8.7"
"Chatham","2020-04-11","13","2245","1","163","7","8.9"
"Chatham","2020-04-12","10","2255","1","164","6.2","8"
"Chatham","2020-04-13","65","2320","6","170","6.9","8"
"Chatham","2020-04-14","122","2442","13","183","7.8","8.1"
"Chatham","2020-04-15","97","2539","7","190","7.9","7.7"
"Chatham","2020-04-16","126","2665","4","194","7.2","7.3"
"Chatham","2020-04-17","113","2778","8","202","7.9","7.3"
"Chatham","2020-04-18","62","2840","2","204","7.2","7.1"
"Chatham","2020-04-19","20","2860","0","204","5.8","6"
"Chatham","2020-04-20","150","3010","13","217","5.7","6.3"
"Chatham","2020-04-21","151","3161","0","217","4.2","6"
"Chatham","2020-04-22","174","3335","4","221","3.5","5.7"
"Chatham","2020-04-23","104","3439","4","225","3.6","5.4"
"Chatham","2020-04-24","96","3535","2","227","2.9","5.4"
"Chatham","2020-04-25","24","3559","0","227","2.4","4.8"
"Chatham","2020-04-26","30","3589","1","228","2.9","4.3"
"Chatham","2020-04-27","184","3773","4","232","2","3.8"
"Chatham","2020-04-28","128","3901","7","239","2.7","3.5"
"Chatham","2020-04-29","91","3992","3","242","2.9","3.2"
"Chatham","2020-04-30","125","4117","13","255","3.8","3.7"
"Chatham","2020-05-01","96","4213","6","261","4.4","3.6"
"Chatham","2020-05-02","42","4255","5","266","6.1","4.3"
"Chatham","2020-05-03","38","4293","0","266","5.6","4.3"
"Chatham","2020-05-04","119","4412","4","270","5.8","3.9"
"Chatham","2020-05-05","89","4501","5","275","5.8","4.3"
"Chatham","2020-05-06","179","4680","3","278","5.6","4.2"
"Chatham","2020-05-07","87","4767","1","279","4.3","4.1"
"Chatham","2020-05-08","84","4851","3","282","3.9","4.2"
"Chatham","2020-05-09","65","4916","6","288","3.5","4.8"
"Chatham","2020-05-10","28","4944","0","288","3.5","4.6"
"Chatham","2020-05-11","167","5111","9","297","3.8","4.8"
"Chatham","2020-05-12","107","5218","2","299","3.3","4.6"
"Chatham","2020-05-13","246","5464","7","306","3.4","4.5"
"Chatham","2020-05-14","351","5815","6","312","3.5","3.9"
"Chatham","2020-05-15","188","6003","6","318","3.5","3.7"
"Chatham","2020-05-16","194","6197","9","327","2.8","3.2"
"Chatham","2020-05-17","34","6231","3","330","4.1","3.8"
"Chatham","2020-05-18","410","6641","17","347","3.9","3.8"
"Chatham","2020-05-19","189","6830","5","352","4","3.6"
"Chatham","2020-05-20","341","7171","13","365","4.1","3.8"
"Chatham","2020-05-21","193","7364","8","373","4.5","4"
"Chatham","2020-05-22","248","7612","5","378","4.3","3.9"
"Chatham","2020-05-23","120","7732","1","379","3.8","3.3"
"Chatham","2020-05-24","62","7794","1","380","2.7","3.4"
"Chatham","2020-05-25","65","7859","3","383","2.8","3.4"
"Chatham","2020-05-26","367","8226","5","388","2.6","3.3"
"Chatham","2020-05-27","424","8650","10","398","2.4","3.3"
"Chatham","2020-05-28","485","9135","6","404","2","3.2"
"Chatham","2020-05-29","639","9774","9","413","1.9","3.1"
"Chatham","2020-05-30","283","10057","3","416","2","2.9"
"Chatham","2020-05-31","66","10123","9","425","3.7","3.2"
"Chatham","2020-06-01","399","10522","6","431","3.2","3"
"Chatham","2020-06-02","299","10821","8","439","3.4","3"
"Chatham","2020-06-03","274","11095","4","443","3.3","2.9"
"Chatham","2020-06-04","462","11557","15","458","3.6","2.8"
"Chatham","2020-06-05","199","11756","5","463","3.7","2.8"
"Chatham","2020-06-06","94","11850","10","473","5.1","3.5"
"Chatham","2020-06-07","40","11890","2","475","3.9","3.8"
"Chatham","2020-06-08","294","12184","23","498","4.8","4"
"Chatham","2020-06-09","228","12412","15","513","5.3","4.4"
"Chatham","2020-06-10","420","12832","25","538","6","4.6"
"Chatham","2020-06-11","297","13129","16","554","6.3","4.9"
"Chatham","2020-06-12","230","13359","12","566","6.7","5.2"
"Chatham","2020-06-13","196","13555","9","575","5.8","5.4"
"Chatham","2020-06-14","72","13627","7","582","6.5","5.2"
"Chatham","2020-06-15","365","13992","30","612","6.5","5.6"
"Chatham","2020-06-16","329","14321","46","658","7.6","6.5"
"Chatham","2020-06-17","286","14607","34","692","8.4","7.2"
"Chatham","2020-06-18","623","15230","59","751","9","7.6"
"Chatham","2020-06-19","902","16132","72","823","9.4","8"
"Chatham","2020-06-20","527","16659","40","863","9.8","7.8"
"Chatham","2020-06-21","71","16730","23","886","13.1","9.8"
"Chatham","2020-06-22","1251","17981","151","1037","13.6","10.1"
"Chatham","2020-06-23","877","18858","81","1118","12.9","10.3"
"Chatham","2020-06-24","1225","20083","142","1260","12.9","10.7"
"Chatham","2020-06-25","1168","21251","121","1381","13","11"
"Chatham","2020-06-26","1439","22690","135","1516","13.2","11.3"
"Chatham","2020-06-27","907","23597","89","1605","13.5","11.7"
"Chatham","2020-06-28","161","23758","26","1631","11.2","12.2"
"Chatham","2020-06-29","1359","25117","145","1776","11","12.3"
"Chatham","2020-06-30","1584","26701","188","1964","11.4","12.2"
"Chatham","2020-07-01","1412","28113","141","2105","11.2","12"
"Chatham","2020-07-02","1280","29393","153","2258","11.4","12.2"
"Chatham","2020-07-03","429","29822","97","2355","13.3","13.3"
"Chatham","2020-07-04","141","29963","35","2390","15.4","14.5"
"Chatham","2020-07-05","161","30124","39","2429","16.6","13.9"
"Chatham","2020-07-06","1521","31645","236","2665","17.3","14.2"
"Chatham","2020-07-07","1287","32932","165","2830","17.4","14.4"
"Chatham","2020-07-08","1495","34427","184","3014","17.8","14.5"
"Chatham","2020-07-09","1300","35727","167","3181","17.9","14.6"
"Chatham","2020-07-10","1231","36958","144","3325","16.3","14.8"
"Chatham","2020-07-11","523","37481","87","3412","15.1","15.3"
"Chatham","2020-07-12","170","37651","51","3463","16","16.3"
"Chatham","2020-07-13","1425","39076","223","3686","16","16.6"
"Chatham","2020-07-14","1365","40441","187","3873","16.1","16.8"
"Chatham","2020-07-15","1209","41650","185","4058","16.5","17.1"
"Chatham","2020-07-16","1525","43175","178","4236","16.4","17.1"
"Chatham","2020-07-17","1247","44422","158","4394","16.5","16.4"
"Chatham","2020-07-18","723","45145","107","4501","16.3","15.7"
"Chatham","2020-07-19","202","45347","43","4544","15","15.5"
"Chatham","2020-07-20","1378","46725","199","4743","14.8","15.4"
"Chatham","2020-07-21","1084","47809","108","4851","14.3","15.2"
"Chatham","2020-07-22","1170","48979","136","4987","13.8","15.2"
"Chatham","2020-07-23","902","49881","132","5119","14.2","15.3"
"Chatham","2020-07-24","999","50880","102","5221","13.9","15.2"
"Chatham","2020-07-25","469","51349","58","5279","13.5","14.9"
"Chatham","2020-07-26","188","51537","45","5324","13.9","14.4"
"Chatham","2020-07-27","1736","53273","173","5497","13.2","14"
"Chatham","2020-07-28","1270","54543","121","5618","13.2","13.7"
"Chatham","2020-07-29","1003","55546","121","5739","13.2","13.5"
"Chatham","2020-07-30","949","56495","128","5867","13.1","13.6"
"Chatham","2020-07-31","1218","57713","143","6010","13.3","13.6"
"Chatham","2020-08-01","891","58604","102","6112","13.2","13.3"
"Chatham","2020-08-02","198","58802","36","6148","12.3","13.1"
"Chatham","2020-08-03","657","59459","97","6245","13","13.1"
"Chatham","2020-08-04","1371","60830","160","6405","13.3","13.3"
"Chatham","2020-08-05","968","61798","83","6488","12.8","13"
"Chatham","2020-08-06","1161","62959","100","6588","12.1","12.6"
"Chatham","2020-08-07","975","63934","89","6677","11.8","12.5"
"Chatham","2020-08-08","442","64376","55","6732","11.9","12.5"
"Chatham","2020-08-09","299","64675","42","6774","11.3","11.8"
"Chatham","2020-08-10","1142","65817","91","6865","10.3","11.7"
"Chatham","2020-08-11","662","66479","82","6947","10.5","11.9"
"Chatham","2020-08-12","960","67439","77","7024","10.4","11.6"
"Chatham","2020-08-13","877","68316","59","7083","10.1","11.1"
"Chatham","2020-08-14","912","69228","95","7178","10.3","11"
"Chatham","2020-08-15","379","69607","33","7211","9.8","10.8"
"Chatham","2020-08-16","517","70124","34","7245","8.7","10"
"Chatham","2020-08-17","478","70602","58","7303","9.3","9.8"
"Chatham","2020-08-18","891","71493","70","7373","8.6","9.5"
"Chatham","2020-08-19","891","72384","76","7449","8.7","9.5"
"Chatham","2020-08-20","796","73180","79","7528","9.2","9.6"
"Chatham","2020-08-21","745","73925","73","7601","9.1","9.7"
"Chatham","2020-08-22","270","74195","34","7635","9.6","9.7"
"Chatham","2020-08-23","173","74368","23","7658","10.6","9.6"
"Chatham","2020-08-24","986","75354","95","7753","10.2","9.8"
"Chatham","2020-08-25","696","76050","80","7833","10.8","9.7"
"Chatham","2020-08-26","854","76904","74","7907","10.8","9.7"
"Chatham","2020-08-27","832","77736","76","7983","10.7","9.9"
"Chatham","2020-08-28","707","78443","71","8054","10.7","9.9"
"Chatham","2020-08-29","225","78668","37","8091","11.2","10.4"
"Chatham","2020-08-30","299","78967","27","8118","10.6","10.6"
"Chatham","2020-08-31","997","79964","92","8210","10.6","10.4"
"Chatham","2020-09-01","881","80845","77","8287","10.2","10.5"
"Chatham","2020-09-02","879","81724","80","8367","10.2","10.5"
"Chatham","2020-09-03","823","82547","75","8442","10.2","10.5"
"Chatham","2020-09-04","752","83299","79","8521","10.3","10.5"
"Chatham","2020-09-05","485","83784","42","8563","9.2","10.2"
"Chatham","2020-09-06","243","84027","14","8577","8.7","9.7"
"Chatham","2020-09-07","465","84492","53","8630","9","9.8"
"Chatham","2020-09-08","893","85385","77","8707","9","9.6"
"Chatham","2020-09-09","902","86287","75","8782","8.9","9.6"
"Chatham","2020-09-10","787","87074","54","8836","8.6","9.4"
"Chatham","2020-09-11","767","87841","75","8911","8.5","9.4"
"Chatham","2020-09-12","215","88056","26","8937","9","9.1"
"Chatham","2020-09-13","355","88411","34","8971","9.5","9.1"
"Chatham","2020-09-14","1030","89441","75","9046","8.9","9"
"Chatham","2020-09-15","749","90190","60","9106","8.8","8.9"
"Chatham","2020-09-16","690","90880","56","9162","8.8","8.9"
"Chatham","2020-09-17","971","91851","82","9244","9","8.8"
"Chatham","2020-09-18","713","92564","48","9292","8.6","8.5"
"Chatham","2020-09-19","466","93030","34","9326","7.9","8.4"
"Chatham","2020-09-20","264","93294","13","9339","7.3","8.4"
"Chatham","2020-09-21","788","94082","51","9390","7.1","8"
"Chatham","2020-09-22","692","94774","54","9444","7.1","8"
"Chatham","2020-09-23","662","95436","42","9486","6.9","7.8"
"Chatham","2020-09-24","838","96274","41","9527","6.4","7.7"
"Chatham","2020-09-25","671","96945","44","9571","6.3","7.5"
"Chatham","2020-09-26","173","97118","12","9583","6.3","7.1"
"Chatham","2020-09-27","95","97213","18","9601","8.3","7.8"
"Chatham","2020-09-28","798","98011","42","9643","8.1","7.6"
"Chatham","2020-09-29","620","98631","50","9693","8.1","7.6"
"Chatham","2020-09-30","711","99342","39","9732","8","7.4"
"Chatham","2020-10-01","628","99970","33","9765","8.1","7.2"
"Chatham","2020-10-02","582","100552","35","9800","8","7.2"
"Chatham","2020-10-03","357","100909","15","9815","7.6","6.9"
"Chatham","2020-10-04","274","101183","12","9827","5.5","6.9"
"Chatham","2020-10-05","839","102022","64","9891","5.9","7"
"Chatham","2020-10-06","732","102754","40","9931","5.5","6.8"
"Chatham","2020-10-07","591","103345","25","9956","5.3","6.7"
"Chatham","2020-10-08","775","104120","53","10009","5.5","6.8"
"Chatham","2020-10-09","626","104746","29","10038","5.3","6.7"
"Chatham","2020-10-10","207","104953","18","10056","6","6.8"
"Chatham","2020-10-11","236","105189","21","10077","6.6","6.1"
"Chatham","2020-10-12","617","105806","46","10123","6.6","6.2"
"Chatham","2020-10-13","818","106624","37","10160","6.5","6"
"Chatham","2020-10-14","491","107115","23","10183","6.5","5.9"
"Chatham","2020-10-15","619","107734","37","10220","6.4","6"
"Chatham","2020-10-16","617","108351","40","10260","6.7","6"
"Chatham","2020-10-17","304","108655","26","10286","6.7","6.3"
"Chatham","2020-10-18","173","108828","12","10298","6.4","6.5"
"Chatham","2020-10-19","906","109734","48","10346","6.1","6.3"
"Chatham","2020-10-20","634","110368","56","10402","6.7","6.6"
"Chatham","2020-10-21","532","110900","29","10431","6.8","6.7"
"Chatham","2020-10-22","705","111605","54","10485","7","6.7"
"Chatham","2020-10-23","492","112097","32","10517","7","6.9"
"Chatham","2020-10-24","246","112343","5","10522","6.1","6.4"
"Chatham","2020-10-25","129","112472","8","10530","6","6.2"
"Chatham","2020-10-26","750","113222","49","10579","6.2","6.1"
"Chatham","2020-10-27","543","113765","41","10620","6","6.3"
"Chatham","2020-10-28","270","114035","22","10642","6.4","6.6"
"Chatham","2020-10-29","58","114093","8","10650","7.3","7.1"
"Chatham","2020-10-30","4","114097","0","10650","6.3","6.7"
"Chatham","2020-10-31","0","114097","0","10650","6","6.1"
"Chattahoochee","2020-02-01","0","0","0","0",".","."
"Chattahoochee","2020-02-02","0","0","0","0",".","."
"Chattahoochee","2020-02-03","0","0","0","0",".","."
"Chattahoochee","2020-02-04","0","0","0","0",".","."
"Chattahoochee","2020-02-05","0","0","0","0",".","."
"Chattahoochee","2020-02-06","0","0","0","0",".","."
"Chattahoochee","2020-02-07","0","0","0","0","0","."
"Chattahoochee","2020-02-08","0","0","0","0","0","."
"Chattahoochee","2020-02-09","0","0","0","0","0","."
"Chattahoochee","2020-02-10","0","0","0","0","0","."
"Chattahoochee","2020-02-11","0","0","0","0","0","."
"Chattahoochee","2020-02-12","0","0","0","0","0","."
"Chattahoochee","2020-02-13","0","0","0","0","0","."
"Chattahoochee","2020-02-14","0","0","0","0","0","0"
"Chattahoochee","2020-02-15","0","0","0","0","0","0"
"Chattahoochee","2020-02-16","0","0","0","0","0","0"
"Chattahoochee","2020-02-17","0","0","0","0","0","0"
"Chattahoochee","2020-02-18","0","0","0","0","0","0"
"Chattahoochee","2020-02-19","0","0","0","0","0","0"
"Chattahoochee","2020-02-20","0","0","0","0","0","0"
"Chattahoochee","2020-02-21","0","0","0","0","0","0"
"Chattahoochee","2020-02-22","0","0","0","0","0","0"
"Chattahoochee","2020-02-23","0","0","0","0","0","0"
"Chattahoochee","2020-02-24","0","0","0","0","0","0"
"Chattahoochee","2020-02-25","0","0","0","0","0","0"
"Chattahoochee","2020-02-26","0","0","0","0","0","0"
"Chattahoochee","2020-02-27","0","0","0","0","0","0"
"Chattahoochee","2020-02-28","0","0","0","0","0","0"
"Chattahoochee","2020-02-29","0","0","0","0","0","0"
"Chattahoochee","2020-03-01","0","0","0","0","0","0"
"Chattahoochee","2020-03-02","0","0","0","0","0","0"
"Chattahoochee","2020-03-03","0","0","0","0","0","0"
"Chattahoochee","2020-03-04","0","0","0","0","0","0"
"Chattahoochee","2020-03-05","0","0","0","0","0","0"
"Chattahoochee","2020-03-06","0","0","0","0","0","0"
"Chattahoochee","2020-03-07","0","0","0","0","0","0"
"Chattahoochee","2020-03-08","0","0","0","0","0","0"
"Chattahoochee","2020-03-09","0","0","0","0","0","0"
"Chattahoochee","2020-03-10","0","0","0","0","0","0"
"Chattahoochee","2020-03-11","1","1","0","0","0","0"
"Chattahoochee","2020-03-12","0","1","0","0","0","0"
"Chattahoochee","2020-03-13","2","3","0","0","0","0"
"Chattahoochee","2020-03-14","0","3","0","0","0","0"
"Chattahoochee","2020-03-15","0","3","0","0","0","0"
"Chattahoochee","2020-03-16","2","5","0","0","0","0"
"Chattahoochee","2020-03-17","0","5","0","0","0","0"
"Chattahoochee","2020-03-18","2","7","1","1","7.1","3.6"
"Chattahoochee","2020-03-19","1","8","0","1","7.1","3.6"
"Chattahoochee","2020-03-20","1","9","0","1","7.1","3.6"
"Chattahoochee","2020-03-21","3","12","0","1","7.1","3.6"
"Chattahoochee","2020-03-22","1","13","0","1","7.1","3.6"
"Chattahoochee","2020-03-23","1","14","0","1","7.1","3.6"
"Chattahoochee","2020-03-24","2","16","0","1","7.1","3.6"
"Chattahoochee","2020-03-25","0","16","0","1","0","3.6"
"Chattahoochee","2020-03-26","3","19","0","1","0","3.6"
"Chattahoochee","2020-03-27","1","20","0","1","0","3.6"
"Chattahoochee","2020-03-28","2","22","1","2","7.1","7.1"
"Chattahoochee","2020-03-29","1","23","0","2","7.1","7.1"
"Chattahoochee","2020-03-30","3","26","0","2","7.1","7.1"
"Chattahoochee","2020-03-31","3","29","2","4","16.7","11.9"
"Chattahoochee","2020-04-01","4","33","0","4","16.7","8.3"
"Chattahoochee","2020-04-02","0","33","0","4","16.7","8.3"
"Chattahoochee","2020-04-03","13","46","0","4","16.7","8.3"
"Chattahoochee","2020-04-04","2","48","1","5","16.7","11.9"
"Chattahoochee","2020-04-05","0","48","0","5","16.7","11.9"
"Chattahoochee","2020-04-06","2","50","0","5","16.7","11.9"
