"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Banks","2020-04-03","0","41","0","0","0","0"
"Banks","2020-04-04","2","43","0","0","0","0"
"Banks","2020-04-05","0","43","0","0","0","0"
"Banks","2020-04-06","1","44","0","0","0","0"
"Banks","2020-04-07","1","45","0","0","0","0"
"Banks","2020-04-08","1","46","0","0","0","0"
"Banks","2020-04-09","0","46","0","0","0","0"
"Banks","2020-04-10","4","50","2","2","7.1","3.6"
"Banks","2020-04-11","3","53","0","2","7.1","3.6"
"Banks","2020-04-12","0","53","0","2","7.1","3.6"
"Banks","2020-04-13","1","54","1","3","21.4","10.7"
"Banks","2020-04-14","4","58","0","3","21.4","10.7"
"Banks","2020-04-15","4","62","0","3","21.4","10.7"
"Banks","2020-04-16","1","63","1","4","35.7","17.9"
"Banks","2020-04-17","3","66","0","4","28.6","17.9"
"Banks","2020-04-18","2","68","0","4","28.6","17.9"
"Banks","2020-04-19","0","68","0","4","28.6","17.9"
"Banks","2020-04-20","6","74","3","7","21.4","21.4"
"Banks","2020-04-21","10","84","0","7","21.4","21.4"
"Banks","2020-04-22","4","88","1","8","25","23.2"
"Banks","2020-04-23","5","93","0","8","10.7","23.2"
"Banks","2020-04-24","9","102","0","8","10.7","19.6"
"Banks","2020-04-25","4","106","0","8","10.7","19.6"
"Banks","2020-04-26","0","106","0","8","10.7","19.6"
"Banks","2020-04-27","1","107","0","8","3.6","12.5"
"Banks","2020-04-28","8","115","1","9","5.4","13.4"
"Banks","2020-04-29","30","145","5","14","4.2","14.6"
"Banks","2020-04-30","30","175","5","19","6.5","8.6"
"Banks","2020-05-01","7","182","0","19","6.5","8.6"
"Banks","2020-05-02","4","186","0","19","6.5","8.6"
"Banks","2020-05-03","3","189","0","19","6.5","8.6"
"Banks","2020-05-04","7","196","0","19","6.5","5.1"
"Banks","2020-05-05","7","203","0","19","4.8","5.1"
"Banks","2020-05-06","3","206","0","19","2.4","3.3"
"Banks","2020-05-07","4","210","0","19","0","3.3"
"Banks","2020-05-08","6","216","0","19","0","3.3"
"Banks","2020-05-09","3","219","0","19","0","3.3"
"Banks","2020-05-10","1","220","0","19","0","3.3"
"Banks","2020-05-11","8","228","0","19","0","3.3"
"Banks","2020-05-12","8","236","0","19","0","2.4"
"Banks","2020-05-13","9","245","0","19","0","1.2"
"Banks","2020-05-14","2","247","0","19","0","0"
"Banks","2020-05-15","8","255","0","19","0","0"
"Banks","2020-05-16","32","287","17","36","7.6","3.8"
"Banks","2020-05-17","5","292","0","36","7.6","3.8"
"Banks","2020-05-18","56","348","17","53","11.9","6"
"Banks","2020-05-19","6","354","1","54","14.3","7.2"
"Banks","2020-05-20","7","361","0","54","14.3","7.2"
"Banks","2020-05-21","8","369","1","55","16.1","8"
"Banks","2020-05-22","7","376","1","56","18.1","9.1"
"Banks","2020-05-23","5","381","0","56","10.5","9.1"
"Banks","2020-05-24","0","381","0","56","10.5","9.1"
"Banks","2020-05-25","2","383","0","56","6.2","9.1"
"Banks","2020-05-26","8","391","1","57","5.6","10"
"Banks","2020-05-27","10","401","1","58","7","10.7"
"Banks","2020-05-28","5","406","0","58","5.3","10.7"
"Banks","2020-05-29","2","408","0","58","3.2","10.7"
"Banks","2020-05-30","10","418","0","58","3.2","6.9"
"Banks","2020-05-31","1","419","0","58","3.2","6.9"
"Banks","2020-06-01","7","426","0","58","3.2","4.7"
"Banks","2020-06-02","14","440","1","59","2.4","4"
"Banks","2020-06-03","9","449","2","61","4.2","5.6"
"Banks","2020-06-04","13","462","0","61","4.2","4.7"
"Banks","2020-06-05","40","502","2","63","4.9","4.1"
"Banks","2020-06-06","5","507","0","63","4.9","4.1"
"Banks","2020-06-07","1","508","0","63","4.9","4.1"
"Banks","2020-06-08","4","512","1","64","8.5","5.8"
"Banks","2020-06-09","13","525","0","64","7.5","5"
"Banks","2020-06-10","44","569","1","65","4.6","4.4"
"Banks","2020-06-11","10","579","0","65","4.6","4.4"
"Banks","2020-06-12","26","605","0","65","3.9","4.4"
"Banks","2020-06-13","14","619","1","66","4.9","4.9"
"Banks","2020-06-14","1","620","0","66","4.9","4.9"
"Banks","2020-06-15","13","633","0","66","1.3","4.9"
"Banks","2020-06-16","5","638","0","66","1.3","4.4"
"Banks","2020-06-17","9","647","1","67","2.6","3.6"
"Banks","2020-06-18","9","656","1","68","4.2","4.4"
"Banks","2020-06-19","8","664","2","70","7.8","5.8"
"Banks","2020-06-20","2","666","0","70","6.7","5.8"
"Banks","2020-06-21","2","668","2","72","21","13"
"Banks","2020-06-22","15","683","2","74","22.9","12.1"
"Banks","2020-06-23","10","693","6","80","31.5","16.4"
"Banks","2020-06-24","7","700","0","80","29.9","16.3"
"Banks","2020-06-25","24","724","3","83","30.1","17.2"
"Banks","2020-06-26","11","735","1","84","27.8","17.8"
"Banks","2020-06-27","26","761","1","85","28.4","17.6"
"Banks","2020-06-28","5","766","0","85","14.1","17.6"
"Banks","2020-06-29","22","788","0","85","12.2","17.6"
"Banks","2020-06-30","20","808","3","88","5.8","18.6"
"Banks","2020-07-01","18","826","2","90","7.4","18.6"
"Banks","2020-07-02","20","846","1","91","6.3","18.2"
"Banks","2020-07-03","6","852","1","92","7.4","17.6"
"Banks","2020-07-04","8","860","2","94","10.4","19.4"
"Banks","2020-07-05","8","868","2","96","14","14"
"Banks","2020-07-06","7","875","2","98","18","15.1"
"Banks","2020-07-07","14","889","4","102","20","12.9"
"Banks","2020-07-08","18","907","1","103","19.2","13.3"
"Banks","2020-07-09","20","927","7","110","23.5","14.9"
"Banks","2020-07-10","15","942","2","112","23","15.2"
"Banks","2020-07-11","4","946","3","115","30.1","20.3"
"Banks","2020-07-12","2","948","0","115","26.6","20.3"
"Banks","2020-07-13","14","962","0","115","22.5","20.3"
"Banks","2020-07-14","16","978","4","119","22","21"
"Banks","2020-07-15","21","999","5","124","24.6","21.9"
"Banks","2020-07-16","10","1009","2","126","22.4","23"
"Banks","2020-07-17","20","1029","3","129","22.7","22.8"
"Banks","2020-07-18","4","1033","0","129","12","21.1"
"Banks","2020-07-19","7","1040","0","129","12","19.3"
"Banks","2020-07-20","18","1058","5","134","15.9","19.2"
"Banks","2020-07-21","11","1069","3","137","16.3","19.1"
"Banks","2020-07-22","16","1085","4","141","16.4","20.5"
"Banks","2020-07-23","19","1104","10","151","21.1","21.8"
"Banks","2020-07-24","23","1127","3","154","20.8","21.8"
"Banks","2020-07-25","10","1137","1","155","22.2","17.1"
"Banks","2020-07-26","3","1140","0","155","22.2","17.1"
"Banks","2020-07-27","12","1152","2","157","20.7","18.3"
"Banks","2020-07-28","19","1171","3","160","19","17.6"
"Banks","2020-07-29","63","1234","7","167","17","16.7"
"Banks","2020-07-30","12","1246","1","168","10.7","15.9"
"Banks","2020-07-31","12","1258","3","171","12.4","16.6"
"Banks","2020-08-01","4","1262","1","172","14.6","18.4"
"Banks","2020-08-02","8","1270","0","172","14.6","18.4"
"Banks","2020-08-03","16","1286","0","172","12.2","16.4"
"Banks","2020-08-04","53","1339","3","175","10.7","14.9"
"Banks","2020-08-05","20","1359","4","179","12","14.5"
"Banks","2020-08-06","61","1420","3","182","11.5","11.1"
"Banks","2020-08-07","22","1442","2","184","9.2","10.8"
"Banks","2020-08-08","10","1452","2","186","8.5","11.5"
"Banks","2020-08-09","5","1457","2","188","14.2","14.4"
"Banks","2020-08-10","12","1469","2","190","16.6","14.4"
"Banks","2020-08-11","13","1482","3","193","19.1","14.9"
"Banks","2020-08-12","14","1496","0","193","16.3","14.1"
"Banks","2020-08-13","16","1512","2","195","17.3","14.4"
"Banks","2020-08-14","17","1529","4","199","19.4","14.3"
"Banks","2020-08-15","6","1535","2","201","21.3","14.9"
"Banks","2020-08-16","3","1538","2","203","25.1","19.7"
"Banks","2020-08-17","16","1554","4","207","26.3","21.5"
"Banks","2020-08-18","14","1568","2","209","25","22.1"
"Banks","2020-08-19","26","1594","8","217","29.4","22.8"
"Banks","2020-08-20","16","1610","2","219","29.4","23.4"
"Banks","2020-08-21","22","1632","1","220","26.7","23.1"
"Banks","2020-08-22","15","1647","7","227","28.6","25"
"Banks","2020-08-23","7","1654","3","230","25.2","25.2"
"Banks","2020-08-24","17","1671","4","234","25","25.7"
"Banks","2020-08-25","28","1699","4","238","25","25"
"Banks","2020-08-26","25","1724","2","240","21.8","25.6"
"Banks","2020-08-27","16","1740","1","241","20.9","25.2"
"Banks","2020-08-28","25","1765","3","244","21.9","24.3"
"Banks","2020-08-29","21","1786","3","247","17.3","23"
"Banks","2020-08-30","7","1793","0","247","11.2","18.2"
"Banks","2020-08-31","16","1809","1","248","8.7","16.9"
"Banks","2020-09-01","17","1826","0","248","6.7","15.9"
"Banks","2020-09-02","11","1837","0","248","5.5","13.7"
"Banks","2020-09-03","18","1855","6","254","9.4","15.1"
"Banks","2020-09-04","19","1874","1","255","8.4","15.2"
"Banks","2020-09-05","13","1887","1","256","7.5","12.4"
"Banks","2020-09-06","4","1891","1","257","11.1","11.1"
"Banks","2020-09-07","7","1898","3","260","16.3","12.5"
"Banks","2020-09-08","17","1915","0","260","16.3","11.5"
"Banks","2020-09-09","20","1935","3","263","18.4","12"
"Banks","2020-09-10","61","1996","1","264","13.9","11.7"
"Banks","2020-09-11","22","2018","1","265","13.8","11.1"
"Banks","2020-09-12","9","2027","2","267","15.9","11.7"
"Banks","2020-09-13","1","2028","0","267","12.3","11.7"
"Banks","2020-09-14","20","2048","3","270","8.3","12.3"
"Banks","2020-09-15","14","2062","1","271","9.4","12.8"
"Banks","2020-09-16","51","2113","1","272","7.5","13"
"Banks","2020-09-17","25","2138","2","274","8.4","11.2"
"Banks","2020-09-18","18","2156","1","275","8.6","11.2"
"Banks","2020-09-19","7","2163","0","275","5.4","10.6"
"Banks","2020-09-20","6","2169","0","275","5.4","8.9"
"Banks","2020-09-21","12","2181","1","276","4.4","6.4"
"Banks","2020-09-22","12","2193","2","278","5.8","7.6"
"Banks","2020-09-23","15","2208","4","282","9.3","8.4"
"Banks","2020-09-24","17","2225","2","284","9.9","9.1"
"Banks","2020-09-25","25","2250","1","285","9.6","9.1"
"Banks","2020-09-26","7","2257","2","287","13.7","9.5"
"Banks","2020-09-27","88","2345","2","289","14","9.7"
"Banks","2020-09-28","80","2425","5","294","13.7","9.1"
"Banks","2020-09-29","11","2436","1","295","12.7","9.2"
"Banks","2020-09-30","11","2447","0","295","8.8","9.1"
"Banks","2020-10-01","8","2455","0","295","7.2","8.5"
"Banks","2020-10-02","8","2463","1","296","8.4","9"
"Banks","2020-10-03","4","2467","0","296","4.3","9"
"Banks","2020-10-04","3","2470","0","296","4","9"
"Banks","2020-10-05","22","2492","8","304","8.3","11"
"Banks","2020-10-06","12","2504","2","306","9.4","11"
"Banks","2020-10-07","16","2520","2","308","11.1","10"
"Banks","2020-10-08","23","2543","2","310","12.4","9.8"
"Banks","2020-10-09","25","2568","1","311","11.2","9.8"
"Banks","2020-10-10","18","2586","1","312","12","8.1"
"Banks","2020-10-11","3","2589","1","313","16.7","10.4"
"Banks","2020-10-12","10","2599","2","315","14.4","11.3"
"Banks","2020-10-13","16","2615","1","316","12.9","11.1"
"Banks","2020-10-14","20","2635","3","319","13.3","12.2"
"Banks","2020-10-15","24","2659","2","321","13.2","12.8"
"Banks","2020-10-16","19","2678","0","321","12.6","11.9"
"Banks","2020-10-17","5","2683","0","321","11.8","11.9"
"Banks","2020-10-18","2","2685","1","322","14.2","15.5"
"Banks","2020-10-19","10","2695","0","322","11.4","12.9"
"Banks","2020-10-20","21","2716","5","327","13.9","13.4"
"Banks","2020-10-21","19","2735","4","331","14.7","14"
"Banks","2020-10-22","12","2747","1","332","14.7","14"
"Banks","2020-10-23","24","2771","5","337","17.7","15.2"
"Banks","2020-10-24","11","2782","3","340","21.6","16.7"
"Banks","2020-10-25","4","2786","1","341","18","16.1"
"Banks","2020-10-26","16","2802","2","343","19.8","15.6"
"Banks","2020-10-27","20","2822","4","347","19.3","16.6"
"Banks","2020-10-28","17","2839","4","351","19.6","17.2"
"Banks","2020-10-29","13","2852","1","352","19.5","17.1"
"Banks","2020-10-30","20","2872","2","354","18","17.9"
"Banks","2020-10-31","9","2881","2","356","17.3","19.4"
"Banks","2020-11-01","11","2892","0","356","13.7","15.9"
"Banks","2020-11-02","18","2910","3","359","14.3","17.1"
"Banks","2020-11-03","22","2932","1","360","12.1","15.7"
"Banks","2020-11-04","14","2946","2","362","10.8","15.2"
"Banks","2020-11-05","54","3000","3","365","10.5","15"
"Banks","2020-11-06","29","3029","8","373","13","15.5"
"Banks","2020-11-07","10","3039","7","380","19.8","18.5"
"Banks","2020-11-08","11","3050","3","383","23.7","18.7"
"Banks","2020-11-09","25","3075","2","385","22.5","18.4"
"Banks","2020-11-10","29","3104","5","390","24.3","18.2"
"Banks","2020-11-11","28","3132","9","399","26.8","18.8"
"Banks","2020-11-12","25","3157","6","405","29.5","20"
"Banks","2020-11-13","31","3188","9","414","29.7","21.3"
"Banks","2020-11-14","19","3207","5","419","23.4","21.6"
"Banks","2020-11-15","18","3225","2","421","21.1","22.4"
"Banks","2020-11-16","48","3273","13","434","23.8","23.2"
"Banks","2020-11-17","47","3320","6","440","23.2","23.7"
"Banks","2020-11-18","28","3348","4","444","20.7","23.7"
"Banks","2020-11-19","30","3378","6","450","20.1","24.8"
"Banks","2020-11-20","28","3406","8","458","20","24.8"
"Banks","2020-11-21","21","3427","6","464","20.3","21.9"
"Banks","2020-11-22","17","3444","6","470","23.8","22.5"
"Banks","2020-11-23","32","3476","7","477","23.1","23.4"
"Banks","2020-11-24","16","3492","2","479","23","23.1"
"Banks","2020-11-25","7","3499","2","481","25.1","22.9"
"Banks","2020-11-26","1","3500","0","481","22.2","21.1"
"Banks","2020-11-27","0","3500","0","481","18.1","19.1"
"Banks","2020-11-28","0","3500","0","481","14","17.2"
"Barrow","2020-02-01","0","0","0","0",".","."
"Barrow","2020-02-02","0","0","0","0",".","."
"Barrow","2020-02-03","0","0","0","0",".","."
"Barrow","2020-02-04","0","0","0","0",".","."
"Barrow","2020-02-05","0","0","0","0",".","."
"Barrow","2020-02-06","0","0","0","0",".","."
"Barrow","2020-02-07","0","0","0","0","0","."
"Barrow","2020-02-08","0","0","0","0","0","."
"Barrow","2020-02-09","0","0","0","0","0","."
"Barrow","2020-02-10","0","0","0","0","0","."
"Barrow","2020-02-11","0","0","0","0","0","."
"Barrow","2020-02-12","0","0","0","0","0","."
"Barrow","2020-02-13","0","0","0","0","0","."
"Barrow","2020-02-14","0","0","0","0","0","0"
"Barrow","2020-02-15","0","0","0","0","0","0"
"Barrow","2020-02-16","0","0","0","0","0","0"
"Barrow","2020-02-17","0","0","0","0","0","0"
"Barrow","2020-02-18","0","0","0","0","0","0"
"Barrow","2020-02-19","0","0","0","0","0","0"
"Barrow","2020-02-20","0","0","0","0","0","0"
"Barrow","2020-02-21","0","0","0","0","0","0"
"Barrow","2020-02-22","0","0","0","0","0","0"
"Barrow","2020-02-23","0","0","0","0","0","0"
"Barrow","2020-02-24","0","0","0","0","0","0"
"Barrow","2020-02-25","0","0","0","0","0","0"
"Barrow","2020-02-26","0","0","0","0","0","0"
"Barrow","2020-02-27","0","0","0","0","0","0"
"Barrow","2020-02-28","0","0","0","0","0","0"
"Barrow","2020-02-29","0","0","0","0","0","0"
"Barrow","2020-03-01","0","0","0","0","0","0"
"Barrow","2020-03-02","0","0","0","0","0","0"
"Barrow","2020-03-03","0","0","0","0","0","0"
"Barrow","2020-03-04","0","0","0","0","0","0"
"Barrow","2020-03-05","0","0","0","0","0","0"
"Barrow","2020-03-06","0","0","0","0","0","0"
"Barrow","2020-03-07","0","0","0","0","0","0"
"Barrow","2020-03-08","0","0","0","0","0","0"
"Barrow","2020-03-09","0","0","0","0","0","0"
"Barrow","2020-03-10","0","0","0","0","0","0"
"Barrow","2020-03-11","0","0","0","0","0","0"
"Barrow","2020-03-12","2","2","0","0","0","0"
"Barrow","2020-03-13","5","7","0","0","0","0"
"Barrow","2020-03-14","1","8","0","0","0","0"
"Barrow","2020-03-15","0","8","0","0","0","0"
"Barrow","2020-03-16","12","20","0","0","0","0"
"Barrow","2020-03-17","17","37","2","2","1.7","0.8"
"Barrow","2020-03-18","18","55","1","3","2.5","1.2"
"Barrow","2020-03-19","24","79","3","6","4.3","2.1"
"Barrow","2020-03-20","29","108","1","7","4.8","2.4"
"Barrow","2020-03-21","8","116","1","8","6.5","3.3"
"Barrow","2020-03-22","8","124","0","8","6.5","3.3"
"Barrow","2020-03-23","14","138","0","8","6.5","3.3"
"Barrow","2020-03-24","23","161","1","9","5.5","3.6"
"Barrow","2020-03-25","22","183","2","11","6","4.2"
"Barrow","2020-03-26","21","204","1","12","4.9","4.6"
"Barrow","2020-03-27","12","216","2","14","6.8","5.8"
"Barrow","2020-03-28","1","217","1","15","19.3","12.9"
"Barrow","2020-03-29","2","219","0","15","19.3","12.9"
"Barrow","2020-03-30","19","238","1","16","20","13.3"
"Barrow","2020-03-31","10","248","0","16","19.4","12.4"
"Barrow","2020-04-01","15","263","0","16","18.1","12"
"Barrow","2020-04-02","9","272","0","16","17.4","11.1"
"Barrow","2020-04-03","6","278","2","18","19.8","13.3"
"Barrow","2020-04-04","8","286","1","19","7.3","13.3"
"Barrow","2020-04-05","2","288","0","19","7.3","13.3"
"Barrow","2020-04-06","12","300","0","19","6.5","13.3"
"Barrow","2020-04-07","9","309","0","19","6.5","13"
"Barrow","2020-04-08","13","322","1","20","7.6","12.9"
"Barrow","2020-04-09","18","340","4","24","10.8","14.1"
"Barrow","2020-04-10","10","350","2","26","8.9","14.4"
"Barrow","2020-04-11","6","356","1","27","9.5","8.4"
"Barrow","2020-04-12","3","359","0","27","9.5","8.4"
"Barrow","2020-04-13","21","380","3","30","11.6","9.1"
"Barrow","2020-04-14","18","398","2","32","13.1","9.8"
"Barrow","2020-04-15","27","425","6","38","15.2","11.4"
"Barrow","2020-04-16","35","460","4","42","13.7","12.2"
"Barrow","2020-04-17","17","477","3","45","13.3","11.1"
"Barrow","2020-04-18","4","481","2","47","18.1","13.8"
"Barrow","2020-04-19","8","489","0","47","18.1","13.8"
"Barrow","2020-04-20","38","527","1","48","16.4","14"
"Barrow","2020-04-21","31","558","4","52","16.7","14.9"
"Barrow","2020-04-22","30","588","4","56","15.4","15.3"
"Barrow","2020-04-23","29","617","1","57","14.3","14"
"Barrow","2020-04-24","31","648","2","59","12.7","13"
"Barrow","2020-04-25","14","662","4","63","9.6","13.9"
"Barrow","2020-04-26","6","668","0","63","9.6","13.9"
"Barrow","2020-04-27","20","688","1","64","10","13.2"
"Barrow","2020-04-28","23","711","2","66","9.4","13"
"Barrow","2020-04-29","47","758","14","80","11.7","13.6"
"Barrow","2020-04-30","44","802","2","82","11.9","13.1"
"Barrow","2020-05-01","71","873","2","84","11.3","12"
"Barrow","2020-05-02","15","888","1","85","8.2","8.9"
"Barrow","2020-05-03","15","903","0","85","8.2","8.9"
"Barrow","2020-05-04","34","937","1","86","7.9","8.9"
"Barrow","2020-05-05","39","976","1","87","7","8.2"
"Barrow","2020-05-06","44","1020","3","90","3.8","7.7"
"Barrow","2020-05-07","34","1054","1","91","3.5","7.7"
"Barrow","2020-05-08","35","1089","2","93","3.9","7.6"
"Barrow","2020-05-09","15","1104","3","96","5.9","7"
"Barrow","2020-05-10","8","1112","1","97","7.6","7.9"
"Barrow","2020-05-11","35","1147","1","98","7.6","7.8"
"Barrow","2020-05-12","27","1174","0","98","7.3","7.2"
"Barrow","2020-05-13","34","1208","1","99","6.7","5.2"
"Barrow","2020-05-14","34","1242","1","100","6.7","5.1"
"Barrow","2020-05-15","45","1287","1","101","6.2","5.1"
"Barrow","2020-05-16","19","1306","1","102","4.1","5"
"Barrow","2020-05-17","10","1316","1","103","3.7","5.7"
"Barrow","2020-05-18","44","1360","3","106","4.3","6"
"Barrow","2020-05-19","70","1430","7","113","5.7","6.5"
"Barrow","2020-05-20","55","1485","0","113","5.3","6"
"Barrow","2020-05-21","89","1574","2","115","5.2","6"
"Barrow","2020-05-22","32","1606","3","118","6.2","6.2"
"Barrow","2020-05-23","15","1621","0","118","5.5","4.8"
"Barrow","2020-05-24","15","1636","1","119","5","4.4"
"Barrow","2020-05-25","12","1648","0","119","4","4.2"
"Barrow","2020-05-26","57","1705","3","122","3.4","4.6"
"Barrow","2020-05-27","60","1765","3","125","4.1","4.7"
"Barrow","2020-05-28","40","1805","1","126","4.1","4.7"
"Barrow","2020-05-29","39","1844","1","127","3.1","4.7"
"Barrow","2020-05-30","29","1873","0","127","3.1","4.3"
"Barrow","2020-05-31","16","1889","3","130","4.9","4.9"
"Barrow","2020-06-01","58","1947","4","134","5.9","4.9"
"Barrow","2020-06-02","69","2016","3","137","5.7","4.5"
"Barrow","2020-06-03","43","2059","4","141","6.3","5.2"
"Barrow","2020-06-04","66","2125","7","148","7.5","5.8"
"Barrow","2020-06-05","59","2184","4","152","8.1","5.6"
"Barrow","2020-06-06","28","2212","1","153","8.6","5.9"
"Barrow","2020-06-07","14","2226","3","156","9","6.9"
"Barrow","2020-06-08","51","2277","6","162","9.7","7.8"
"Barrow","2020-06-09","46","2323","4","166","10.3","8"
"Barrow","2020-06-10","54","2377","3","169","9.8","8.1"
"Barrow","2020-06-11","92","2469","4","173","8.9","8.2"
"Barrow","2020-06-12","47","2516","5","178","9.4","8.8"
"Barrow","2020-06-13","32","2548","2","180","9.8","9.2"
"Barrow","2020-06-14","25","2573","4","184","9","9"
"Barrow","2020-06-15","71","2644","6","190","8.6","9.1"
"Barrow","2020-06-16","84","2728","3","193","7.8","9.1"
"Barrow","2020-06-17","74","2802","9","202","8.8","9.3"
"Barrow","2020-06-18","70","2872","8","210","9.8","9.3"
"Barrow","2020-06-19","85","2957","2","212","8.6","9"
"Barrow","2020-06-20","85","3042","6","218","8.7","9.3"
"Barrow","2020-06-21","30","3072","3","221","7.9","8.4"
"Barrow","2020-06-22","87","3159","5","226","7.5","8"
"Barrow","2020-06-23","50","3209","8","234","9.2","8.5"
"Barrow","2020-06-24","189","3398","50","284","11.3","10"
"Barrow","2020-06-25","144","3542","13","297","10.9","10.4"
"Barrow","2020-06-26","107","3649","7","304","11.5","10.1"
"Barrow","2020-06-27","101","3750","7","311","11.5","10.1"
"Barrow","2020-06-28","25","3775","3","314","11.8","9.8"
"Barrow","2020-06-29","140","3915","18","332","12.8","10.2"
"Barrow","2020-06-30","121","4036","8","340","11.5","10.4"
"Barrow","2020-07-01","100","4136","14","354","9.7","10.5"
"Barrow","2020-07-02","109","4245","13","367","10.1","10.5"
"Barrow","2020-07-03","76","4321","7","374","10.5","11"
"Barrow","2020-07-04","43","4364","2","376","10.2","10.9"
"Barrow","2020-07-05","62","4426","7","383","10.1","10.9"
"Barrow","2020-07-06","190","4616","42","425","11.4","12.1"
"Barrow","2020-07-07","172","4788","25","450","12.5","12"
"Barrow","2020-07-08","144","4932","26","476","13.1","11.4"
"Barrow","2020-07-09","138","5070","21","497","13.6","11.9"
"Barrow","2020-07-10","153","5223","25","522","14.6","12.6"
"Barrow","2020-07-11","31","5254","3","525","15.3","12.7"
"Barrow","2020-07-12","20","5274","1","526","14.4","12.2"
"Barrow","2020-07-13","161","5435","31","557","14","12.7"
"Barrow","2020-07-14","119","5554","20","577","14.3","13.4"
"Barrow","2020-07-15","133","5687","20","597","13.9","13.5"
"Barrow","2020-07-16","105","5792","14","611","13.6","13.6"
"Barrow","2020-07-17","123","5915","18","629","13.4","14"
"Barrow","2020-07-18","56","5971","13","642","15.3","15.3"
"Barrow","2020-07-19","54","6025","6","648","16.2","15.3"
"Barrow","2020-07-20","113","6138","26","674","16.7","15.4"
"Barrow","2020-07-21","88","6226","13","687","16.4","15.4"
"Barrow","2020-07-22","81","6307","3","690","14.8","14.4"
"Barrow","2020-07-23","64","6371","6","696","14.3","13.9"
"Barrow","2020-07-24","124","6495","19","715","14.4","13.9"
"Barrow","2020-07-25","45","6540","10","725","14.2","14.8"
"Barrow","2020-07-26","37","6577","2","727","13.4","14.8"
"Barrow","2020-07-27","96","6673","18","745","12.8","14.8"
"Barrow","2020-07-28","116","6789","13","758","12.3","14.4"
"Barrow","2020-07-29","120","6909","25","783","14.7","14.8"
"Barrow","2020-07-30","90","6999","15","798","15.8","15"
"Barrow","2020-07-31","116","7115","24","822","16.5","15.4"
"Barrow","2020-08-01","64","7179","3","825","14","14.1"
"Barrow","2020-08-02","33","7212","5","830","15.4","14.4"
"Barrow","2020-08-03","108","7320","17","847","15","13.9"
"Barrow","2020-08-04","67","7387","8","855","15.1","13.7"
"Barrow","2020-08-05","109","7496","8","863","13.2","14"
"Barrow","2020-08-06","87","7583","11","874","12.6","14.2"
"Barrow","2020-08-07","106","7689","8","882","10.7","13.6"
"Barrow","2020-08-08","63","7752","10","892","12.3","13.2"
"Barrow","2020-08-09","34","7786","6","898","12.7","14.1"
"Barrow","2020-08-10","112","7898","19","917","12.9","13.9"
"Barrow","2020-08-11","92","7990","8","925","12.4","13.7"
"Barrow","2020-08-12","101","8091","14","939","13.3","13.2"
"Barrow","2020-08-13","82","8173","9","948","13.1","12.8"
"Barrow","2020-08-14","91","8264","6","954","12.9","11.8"
"Barrow","2020-08-15","56","8320","4","958","11.7","12"
"Barrow","2020-08-16","37","8357","4","962","10.7","11.7"
"Barrow","2020-08-17","106","8463","10","972","9.6","11.2"
"Barrow","2020-08-18","103","8566","18","990","10.9","11.6"
"Barrow","2020-08-19","83","8649","17","1007","11.8","12.6"
"Barrow","2020-08-20","74","8723","8","1015","11.8","12.5"
"Barrow","2020-08-21","91","8814","8","1023","12.1","12.5"
"Barrow","2020-08-22","42","8856","8","1031","13.8","12.8"
"Barrow","2020-08-23","35","8891","3","1034","13.5","12.1"
"Barrow","2020-08-24","97","8988","16","1050","14.5","12.1"
"Barrow","2020-08-25","75","9063","4","1054","12.8","11.8"
"Barrow","2020-08-26","71","9134","5","1059","10.9","11.4"
"Barrow","2020-08-27","81","9215","14","1073","11.8","11.8"
"Barrow","2020-08-28","84","9299","6","1079","11.6","11.8"
"Barrow","2020-08-29","51","9350","8","1087","11.1","12.5"
"Barrow","2020-08-30","32","9382","5","1092","12.1","12.8"
"Barrow","2020-08-31","67","9449","10","1102","11.9","13.2"
"Barrow","2020-09-01","91","9540","19","1121","14.1","13.4"
"Barrow","2020-09-02","73","9613","7","1128","14.4","12.7"
"Barrow","2020-09-03","117","9730","4","1132","12.5","12.1"
"Barrow","2020-09-04","133","9863","9","1141","12.4","12"
"Barrow","2020-09-05","47","9910","6","1147","12","11.5"
"Barrow","2020-09-06","37","9947","9","1156","13.2","12.7"
"Barrow","2020-09-07","30","9977","1","1157","11.6","11.7"
"Barrow","2020-09-08","137","10114","8","1165","9.4","11.8"
"Barrow","2020-09-09","109","10223","11","1176","9.5","12"
"Barrow","2020-09-10","131","10354","13","1189","10.4","11.5"
"Barrow","2020-09-11","90","10444","3","1192","9.9","11.2"
"Barrow","2020-09-12","37","10481","6","1198","10.4","11.2"
"Barrow","2020-09-13","33","10514","3","1201","8.3","10.7"
"Barrow","2020-09-14","107","10621","7","1208","8.7","10.2"
"Barrow","2020-09-15","106","10727","10","1218","9.2","9.3"
"Barrow","2020-09-16","122","10849","8","1226","8.7","9.1"
"Barrow","2020-09-17","93","10942","4","1230","7.9","9.2"
"Barrow","2020-09-18","94","11036","5","1235","8.2","9.1"
"Barrow","2020-09-19","59","11095","9","1244","8.1","9.3"
"Barrow","2020-09-20","43","11138","4","1248","8.1","8.2"
"Barrow","2020-09-21","102","11240","7","1255","8.1","8.4"
"Barrow","2020-09-22","91","11331","7","1262","7.9","8.6"
