"symptom date","cases","deaths","confirmed_case_hospitalization"
"2020-04-22","6","0","0"
"2020-04-22","1","0","0"
"2020-04-22","27","0","1"
"2020-04-22","7","0","0"
"2020-04-22","1","0","0"
"2020-04-22","1","0","0"
"2020-04-22","2","0","1"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","36","1","4"
"2020-04-23","2","0","1"
"2020-04-23","2","0","0"
"2020-04-23","2","0","0"
"2020-04-23","1","0","0"
"2020-04-23","16","0","1"
"2020-04-23","7","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","2","0","0"
"2020-04-24","1","0","0"
"2020-04-24","2","0","0"
"2020-04-24","3","0","0"
"2020-04-24","26","1","2"
"2020-04-24","5","0","0"
"2020-04-24","0","0","1"
"2020-04-24","2","0","0"
"2020-04-24","27","1","0"
"2020-04-24","8","0","1"
"2020-04-24","1","0","0"
"2020-04-24","1","0","0"
"2020-04-25","1","0","0"
"2020-04-25","2","0","0"
"2020-04-25","2","0","0"
"2020-04-25","35","1","4"
"2020-04-25","2","0","0"
"2020-04-25","1","0","0"
"2020-04-25","12","0","2"
"2020-04-25","3","0","0"
"2020-04-25","1","0","0"
"2020-04-25","0","0","1"
"2020-04-25","2","0","0"
"2020-04-26","2","0","0"
"2020-04-26","2","0","0"
"2020-04-26","20","0","5"
"2020-04-26","2","0","1"
"2020-04-26","12","0","0"
"2020-04-26","3","0","1"
"2020-04-26","1","0","0"
"2020-04-26","1","0","0"
"2020-04-27","4","1","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","37","0","2"
"2020-04-27","6","0","0"
"2020-04-27","1","0","0"
"2020-04-27","36","0","4"
"2020-04-27","9","0","1"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","2","0","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-28","4","0","0"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","38","1","0"
"2020-04-28","6","1","1"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","1","0","0"
"2020-04-28","24","0","0"
"2020-04-28","4","0","0"
"2020-04-28","3","0","0"
"2020-04-28","1","0","0"
"2020-04-28","1","0","0"
"2020-04-29","1","0","0"
"2020-04-29","0","0","1"
"2020-04-29","29","0","0"
"2020-04-29","7","0","1"
"2020-04-29","0","0","1"
"2020-04-29","1","0","0"
"2020-04-29","3","0","0"
"2020-04-29","16","0","2"
"2020-04-29","6","1","0"
"2020-04-29","1","0","0"
"2020-04-29","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","2","0","0"
"2020-04-30","21","0","2"
"2020-04-30","4","0","1"
"2020-04-30","1","0","0"
"2020-04-30","7","0","1"
"2020-04-30","3","0","0"
"2020-04-30","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","2","0","0"
"2020-04-30","1","0","0"
"2020-05-01","4","0","0"
"2020-05-01","50","1","8"
"2020-05-01","4","1","0"
"2020-05-01","1","0","0"
"2020-05-01","1","0","0"
"2020-05-01","24","0","2"
"2020-05-01","3","1","0"
"2020-05-01","1","0","0"
"2020-05-01","3","0","0"
"2020-05-01","3","0","0"
"2020-05-01","1","0","0"
"2020-05-02","1","0","0"
"2020-05-02","14","0","2"
"2020-05-02","3","0","0"
"2020-05-02","1","0","0"
"2020-05-02","6","0","1"
"2020-05-02","1","0","0"
"2020-05-02","2","0","0"
"2020-05-02","2","0","0"
"2020-05-02","1","0","0"
"2020-05-02","1","0","0"
"2020-05-03","1","0","0"
"2020-05-03","24","0","3"
"2020-05-03","2","0","0"
"2020-05-03","1","0","0"
"2020-05-03","14","0","0"
"2020-05-03","5","0","1"
"2020-05-03","1","0","0"
"2020-05-04","1","0","0"
"2020-05-04","2","0","1"
"2020-05-04","1","0","0"
"2020-05-04","1","0","0"
"2020-05-04","20","0","3"
"2020-05-04","3","0","0"
"2020-05-04","1","0","0"
"2020-05-04","10","0","2"
"2020-05-04","4","0","0"
"2020-05-04","2","0","0"
"2020-05-04","3","0","0"
"2020-05-04","1","0","0"
"2020-05-04","1","0","0"
"2020-05-04","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","21","0","3"
"2020-05-05","1","0","0"
"2020-05-05","18","0","1"
"2020-05-05","2","0","1"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-06","2","0","0"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","25","0","1"
"2020-05-06","4","0","1"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","1","0","0"
"2020-05-06","7","0","0"
"2020-05-06","2","0","0"
"2020-05-06","2","0","0"
"2020-05-07","3","0","0"
"2020-05-07","1","0","1"
"2020-05-07","25","1","1"
"2020-05-07","4","0","0"
"2020-05-07","2","0","0"
"2020-05-07","16","0","3"
"2020-05-07","2","0","0"
"2020-05-07","1","0","0"
"2020-05-07","1","0","0"
"2020-05-07","2","0","0"
"2020-05-07","1","0","0"
"2020-05-07","1","0","0"
"2020-05-08","3","0","0"
"2020-05-08","1","0","0"
"2020-05-08","25","1","3"
"2020-05-08","4","0","0"
"2020-05-08","1","0","0"
"2020-05-08","12","1","1"
"2020-05-08","1","0","0"
"2020-05-08","1","0","0"
"2020-05-08","1","0","0"
"2020-05-08","1","0","0"
"2020-05-09","2","0","0"
"2020-05-09","8","0","0"
"2020-05-09","1","0","0"
"2020-05-09","1","0","0"
"2020-05-09","11","0","0"
"2020-05-09","2","0","0"
"2020-05-09","1","0","0"
"2020-05-09","1","0","0"
"2020-05-10","1","0","0"
"2020-05-10","6","0","3"
"2020-05-10","3","0","0"
"2020-05-10","11","0","1"
"2020-05-10","8","0","0"
"2020-05-10","1","0","0"
"2020-05-10","1","0","0"
"2020-05-10","1","0","0"
"2020-05-10","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","2","0","0"
"2020-05-11","32","1","4"
"2020-05-11","3","0","0"
"2020-05-11","1","0","0"
"2020-05-11","12","0","1"
"2020-05-11","5","0","0"
"2020-05-11","1","0","0"
"2020-05-12","3","0","0"
"2020-05-12","25","1","1"
"2020-05-12","4","0","0"
"2020-05-12","1","0","0"
"2020-05-12","7","1","0"
"2020-05-12","0","0","2"
"2020-05-12","1","0","0"
"2020-05-12","1","0","0"
"2020-05-12","2","0","0"
"2020-05-12","1","0","0"
"2020-05-13","3","0","0"
"2020-05-13","27","1","2"
"2020-05-13","5","0","0"
"2020-05-13","1","0","0"
"2020-05-13","1","0","0"
"2020-05-13","28","0","1"
"2020-05-13","3","0","0"
"2020-05-13","1","0","0"
"2020-05-13","1","0","0"
"2020-05-13","1","0","0"
"2020-05-13","0","0","1"
"2020-05-13","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","28","0","0"
"2020-05-14","3","0","0"
"2020-05-14","1","0","0"
"2020-05-14","8","0","0"
"2020-05-14","3","0","0"
"2020-05-14","1","0","0"
"2020-05-14","2","0","0"
"2020-05-15","1","0","0"
"2020-05-15","2","0","0"
"2020-05-15","26","1","6"
"2020-05-15","2","0","0"
"2020-05-15","1","0","0"
"2020-05-15","3","0","0"
"2020-05-15","1","0","0"
"2020-05-15","19","0","1"
"2020-05-15","3","0","0"
"2020-05-15","1","0","0"
"2020-05-15","1","0","0"
"2020-05-15","1","0","0"
"2020-05-15","1","0","0"
"2020-05-16","2","0","0"
"2020-05-16","3","0","1"
"2020-05-16","1","0","0"
"2020-05-16","15","1","1"
"2020-05-16","3","0","2"
"2020-05-16","10","1","1"
"2020-05-16","4","0","0"
"2020-05-17","1","0","0"
"2020-05-17","2","0","0"
"2020-05-17","17","0","2"
"2020-05-17","2","0","0"
"2020-05-17","1","0","0"
"2020-05-17","13","0","0"
"2020-05-17","4","0","0"
"2020-05-17","1","0","0"
"2020-05-17","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","2","0","0"
"2020-05-18","33","1","4"
"2020-05-18","5","0","0"
"2020-05-18","1","0","0"
"2020-05-18","2","0","0"
"2020-05-18","1","0","0"
"2020-05-18","9","0","2"
"2020-05-18","4","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-19","2","0","0"
"2020-05-19","1","0","0"
"2020-05-19","20","0","3"
"2020-05-19","3","0","1"
"2020-05-19","1","0","0"
"2020-05-19","16","0","0"
"2020-05-19","3","0","0"
"2020-05-19","1","0","0"
"2020-05-19","1","0","0"
"2020-05-19","2","0","0"
"2020-05-20","2","0","0"
"2020-05-20","2","0","0"
"2020-05-20","19","0","4"
"2020-05-20","2","0","1"
"2020-05-20","21","0","1"
"2020-05-20","1","0","0"
"2020-05-20","1","0","1"
"2020-05-20","1","0","0"
"2020-05-20","1","0","0"
"2020-05-21","1","0","0"
"2020-05-21","3","0","0"
"2020-05-21","18","0","1"
"2020-05-21","1","0","0"
"2020-05-21","9","0","1"
"2020-05-21","7","0","0"
